district,year,sex,origin,prop
Altstetten,2024,female,foreign,22.5212
Altstetten,2025,male,Swiss,22.6553
Altstetten,2025,male,foreign,33.3238
Altstetten,2025,female,Swiss,21.4816
Altstetten,2025,female,foreign,22.5394
Altstetten,2026,male,Swiss,22.6795
Altstetten,2026,male,foreign,33.2766
Altstetten,2026,female,Swiss,21.4863
Altstetten,2026,female,foreign,22.5576
Altstetten,2027,male,Swiss,22.7036
Altstetten,2027,male,foreign,33.2295
Altstetten,2027,female,Swiss,21.491
Altstetten,2027,female,foreign,22.5758
Altstetten,2028,male,Swiss,22.7278
Altstetten,2028,male,foreign,33.1824
Altstetten,2028,female,Swiss,21.4958
Altstetten,2028,female,foreign,22.5941
Altstetten,2029,male,Swiss,22.752
Altstetten,2029,male,foreign,33.1353
Altstetten,2029,female,Swiss,21.5005
Altstetten,2029,female,foreign,22.6123
Altstetten,2030,male,Swiss,22.7761
Altstetten,2030,male,foreign,33.0881
Altstetten,2030,female,Swiss,21.5052
Altstetten,2030,female,foreign,22.6305
Altstetten,2031,male,Swiss,22.8003
Altstetten,2031,male,foreign,33.041
Altstetten,2031,female,Swiss,21.51
Altstetten,2031,female,foreign,22.6488
Altstetten,2032,male,Swiss,22.8245
Altstetten,2032,male,foreign,32.9939
Altstetten,2032,female,Swiss,21.5147
Altstetten,2032,female,foreign,22.667
Altstetten,2033,male,Swiss,22.8486
Altstetten,2033,male,foreign,32.9467
Altstetten,2033,female,Swiss,21.5194
Altstetten,2033,female,foreign,22.6852
Altstetten,2034,male,Swiss,22.8728
Altstetten,2034,male,foreign,32.8996
Altstetten,2034,female,Swiss,21.5242
Altstetten,2034,female,foreign,22.7034
Altstetten,2035,male,Swiss,22.897
Altstetten,2035,male,foreign,32.8525
Altstetten,2035,female,Swiss,21.5289
Altstetten,2035,female,foreign,22.7217
Altstetten,2036,male,Swiss,22.9211
Altstetten,2036,male,foreign,32.8053
Altstetten,2036,female,Swiss,21.5336
Altstetten,2036,female,foreign,22.7399
Altstetten,2037,male,Swiss,22.9453
Altstetten,2037,male,foreign,32.7582
Altstetten,2037,female,Swiss,21.5384
Altstetten,2037,female,foreign,22.7581
Altstetten,2038,male,Swiss,22.9695
Altstetten,2038,male,foreign,32.7111
Altstetten,2038,female,Swiss,21.5431
Altstetten,2038,female,foreign,22.7764
Altstetten,2039,male,Swiss,22.9936
Altstetten,2039,male,foreign,32.6639
Altstetten,2039,female,Swiss,21.5478
Altstetten,2039,female,foreign,22.7946
Altstetten,2040,male,Swiss,23.0178
Altstetten,2040,male,foreign,32.6168
Altstetten,2040,female,Swiss,21.5526
Altstetten,2040,female,foreign,22.8128
Altstetten,2041,male,Swiss,23.042
Altstetten,2041,male,foreign,32.5697
Altstetten,2041,female,Swiss,21.5573
Altstetten,2041,female,foreign,22.8311
Altstetten,2042,male,Swiss,23.0661
Altstetten,2042,male,foreign,32.5226
Altstetten,2042,female,Swiss,21.562
Altstetten,2042,female,foreign,22.8493
Altstetten,2043,male,Swiss,23.0903
Altstetten,2043,male,foreign,32.4754
Altstetten,2043,female,Swiss,21.5668
Altstetten,2043,female,foreign,22.8675
Altstetten,2044,male,Swiss,23.1145
Altstetten,2044,male,foreign,32.4283
Altstetten,2044,female,Swiss,21.5715
Altstetten,2044,female,foreign,22.8857
Altstetten,2045,male,Swiss,23.1386
Altstetten,2045,male,foreign,32.3812
Altstetten,2045,female,Swiss,21.5762
Altstetten,2045,female,foreign,22.904
Altstetten,2046,male,Swiss,23.1628
Altstetten,2046,male,foreign,32.334
Altstetten,2046,female,Swiss,21.581
Altstetten,2046,female,foreign,22.9222
Altstetten,2047,male,Swiss,23.187
Altstetten,2047,male,foreign,32.2869
Altstetten,2047,female,Swiss,21.5857
Altstetten,2047,female,foreign,22.9404
Altstetten,2048,male,Swiss,23.2111
Altstetten,2048,male,foreign,32.2398
Altstetten,2048,female,Swiss,21.5904
Altstetten,2048,female,foreign,22.9587
Altstetten,2049,male,Swiss,23.2353
Altstetten,2049,male,foreign,32.1926
Altstetten,2049,female,Swiss,21.5952
Altstetten,2049,female,foreign,22.9769
Altstetten,2050,male,Swiss,23.2595
Altstetten,2050,male,foreign,32.1455
Altstetten,2050,female,Swiss,21.5999
Altstetten,2050,female,foreign,22.9951
Hoengg,2021,male,Swiss,27.9205
Hoengg,2021,male,foreign,25.2653
Hoengg,2021,female,Swiss,28.1249
Hoengg,2021,female,foreign,18.6893
Hoengg,2022,male,Swiss,27.9258
Hoengg,2022,male,foreign,25.3313
Hoengg,2022,female,Swiss,28.032
Hoengg,2022,female,foreign,18.711
Hoengg,2023,male,Swiss,27.9311
Hoengg,2023,male,foreign,25.3972
Hoengg,2023,female,Swiss,27.9391
Hoengg,2023,female,foreign,18.7326
Hoengg,2024,male,Swiss,27.9364
Hoengg,2024,male,foreign,25.4632
Hoengg,2024,female,Swiss,27.8461
Hoengg,2024,female,foreign,18.7543
Hoengg,2025,male,Swiss,27.9417
Hoengg,2025,male,foreign,25.5291
Hoengg,2025,female,Swiss,27.7532
Hoengg,2025,female,foreign,18.776
Hoengg,2026,male,Swiss,27.947
Hoengg,2026,male,foreign,25.5951
Hoengg,2026,female,Swiss,27.6603
Hoengg,2026,female,foreign,18.7977
Hoengg,2027,male,Swiss,27.9523
Hoengg,2027,male,foreign,25.661
Hoengg,2027,female,Swiss,27.5674
Hoengg,2027,female,foreign,18.8193
Hoengg,2028,male,Swiss,27.9576
Hoengg,2028,male,foreign,25.727
Hoengg,2028,female,Swiss,27.4744
Hoengg,2028,female,foreign,18.841
Hoengg,2029,male,Swiss,27.9629
Hoengg,2029,male,foreign,25.7929
Hoengg,2029,female,Swiss,27.3815
Hoengg,2029,female,foreign,18.8627
Hoengg,2030,male,Swiss,27.9682
Hoengg,2030,male,foreign,25.8589
Hoengg,2030,female,Swiss,27.2886
Hoengg,2030,female,foreign,18.8844
Hoengg,2031,male,Swiss,27.9735
Hoengg,2031,male,foreign,25.9249
Hoengg,2031,female,Swiss,27.1956
Hoengg,2031,female,foreign,18.906
Hoengg,2032,male,Swiss,27.9788
Hoengg,2032,male,foreign,25.9908
Hoengg,2032,female,Swiss,27.1027
Hoengg,2032,female,foreign,18.9277
Hoengg,2033,male,Swiss,27.9841
Hoengg,2033,male,foreign,26.0568
Hoengg,2033,female,Swiss,27.0098
Hoengg,2033,female,foreign,18.9494
Hoengg,2034,male,Swiss,27.9893
Hoengg,2034,male,foreign,26.1227
Hoengg,2034,female,Swiss,26.9169
Hoengg,2034,female,foreign,18.9711
Hoengg,2035,male,Swiss,27.9946
Hoengg,2035,male,foreign,26.1887
Hoengg,2035,female,Swiss,26.8239
Hoengg,2035,female,foreign,18.9927
Hoengg,2036,male,Swiss,27.9999
Hoengg,2036,male,foreign,26.2546
Hoengg,2036,female,Swiss,26.731
Hoengg,2036,female,foreign,19.0144
Hoengg,2037,male,Swiss,28.0052
Hoengg,2037,male,foreign,26.3206
Hoengg,2037,female,Swiss,26.6381
Hoengg,2037,female,foreign,19.0361
Hoengg,2038,male,Swiss,28.0105
Hoengg,2038,male,foreign,26.3865
Hoengg,2038,female,Swiss,26.5451
Hoengg,2038,female,foreign,19.0578
Hoengg,2039,male,Swiss,28.0158
Hoengg,2039,male,foreign,26.4525
Hoengg,2039,female,Swiss,26.4522
Hoengg,2039,female,foreign,19.0794
Hoengg,2040,male,Swiss,28.0211
Hoengg,2040,male,foreign,26.5184
Hoengg,2040,female,Swiss,26.3593
Hoengg,2040,female,foreign,19.1011
Hoengg,2041,male,Swiss,28.0264
Hoengg,2041,male,foreign,26.5844
Hoengg,2041,female,Swiss,26.2664
Hoengg,2041,female,foreign,19.1228
Hoengg,2042,male,Swiss,28.0317
Hoengg,2042,male,foreign,26.6504
Hoengg,2042,female,Swiss,26.1734
Hoengg,2042,female,foreign,19.1445
Hoengg,2043,male,Swiss,28.037
Hoengg,2043,male,foreign,26.7163
Hoengg,2043,female,Swiss,26.0805
Hoengg,2043,female,foreign,19.1661
Hoengg,2044,male,Swiss,28.0423
Hoengg,2044,male,foreign,26.7823
Hoengg,2044,female,Swiss,25.9876
Hoengg,2044,female,foreign,19.1878
Hoengg,2045,male,Swiss,28.0476
Hoengg,2045,male,foreign,26.8482
Hoengg,2045,female,Swiss,25.8946
Hoengg,2045,female,foreign,19.2095
Hoengg,2046,male,Swiss,28.0529
Hoengg,2046,male,foreign,26.9142
Hoengg,2046,female,Swiss,25.8017
Hoengg,2046,female,foreign,19.2312
Hoengg,2047,male,Swiss,28.0582
Hoengg,2047,male,foreign,26.9801
Hoengg,2047,female,Swiss,25.7088
Hoengg,2047,female,foreign,19.2528
Hoengg,2048,male,Swiss,28.0635
Hoengg,2048,male,foreign,27.0461
Hoengg,2048,female,Swiss,25.6159
Hoengg,2048,female,foreign,19.2745
Hoengg,2049,male,Swiss,28.0688
Hoengg,2049,male,foreign,27.112
Hoengg,2049,female,Swiss,25.5229
Hoengg,2049,female,foreign,19.2962
Hoengg,2050,male,Swiss,28.0741
Hoengg,2050,male,foreign,27.178
Hoengg,2050,female,Swiss,25.43
Hoengg,2050,female,foreign,19.3179
Wipkingen,2021,male,Swiss,26.9751
Wipkingen,2021,male,foreign,24.8001
Wipkingen,2021,female,Swiss,28.1277
Wipkingen,2021,female,foreign,20.0971
Wipkingen,2022,male,Swiss,27.0065
Wipkingen,2022,male,foreign,24.7551
Wipkingen,2022,female,Swiss,28.1763
Wipkingen,2022,female,foreign,20.0622
Wipkingen,2023,male,Swiss,27.0379
Wipkingen,2023,male,foreign,24.7101
Wipkingen,2023,female,Swiss,28.2248
Wipkingen,2023,female,foreign,20.0272
Wipkingen,2024,male,Swiss,27.0693
Wipkingen,2024,male,foreign,24.6651
Wipkingen,2024,female,Swiss,28.2734
Wipkingen,2024,female,foreign,19.9922
Wipkingen,2025,male,Swiss,27.1008
Wipkingen,2025,male,foreign,24.6201
Wipkingen,2025,female,Swiss,28.322
Wipkingen,2025,female,foreign,19.9572
Wipkingen,2026,male,Swiss,27.1322
Wipkingen,2026,male,foreign,24.5751
Wipkingen,2026,female,Swiss,28.3705
Wipkingen,2026,female,foreign,19.9222
Wipkingen,2027,male,Swiss,27.1636
Wipkingen,2027,male,foreign,24.5301
Wipkingen,2027,female,Swiss,28.4191
Wipkingen,2027,female,foreign,19.8872
Wipkingen,2028,male,Swiss,27.195
Wipkingen,2028,male,foreign,24.4851
Wipkingen,2028,female,Swiss,28.4677
Wipkingen,2028,female,foreign,19.8522
Wipkingen,2029,male,Swiss,27.2265
Wipkingen,2029,male,foreign,24.4401
Wipkingen,2029,female,Swiss,28.5162
Wipkingen,2029,female,foreign,19.8173
Wipkingen,2030,male,Swiss,27.2579
Wipkingen,2030,male,foreign,24.395
Wipkingen,2030,female,Swiss,28.5648
Wipkingen,2030,female,foreign,19.7823
Wipkingen,2031,male,Swiss,27.2893
Wipkingen,2031,male,foreign,24.35
Wipkingen,2031,female,Swiss,28.6133
Wipkingen,2031,female,foreign,19.7473
Wipkingen,2032,male,Swiss,27.3208
Wipkingen,2032,male,foreign,24.305
Wipkingen,2032,female,Swiss,28.6619
Wipkingen,2032,female,foreign,19.7123
Wipkingen,2033,male,Swiss,27.3522
Wipkingen,2033,male,foreign,24.26
Wipkingen,2033,female,Swiss,28.7105
Wipkingen,2033,female,foreign,19.6773
Wipkingen,2034,male,Swiss,27.3836
Wipkingen,2034,male,foreign,24.215
Wipkingen,2034,female,Swiss,28.759
Wipkingen,2034,female,foreign,19.6423
Wipkingen,2035,male,Swiss,27.415
Wipkingen,2035,male,foreign,24.17
Wipkingen,2035,female,Swiss,28.8076
Wipkingen,2035,female,foreign,19.6073
Wipkingen,2036,male,Swiss,27.4465
Wipkingen,2036,male,foreign,24.125
Wipkingen,2036,female,Swiss,28.8562
Wipkingen,2036,female,foreign,19.5724
Wipkingen,2037,male,Swiss,27.4779
Wipkingen,2037,male,foreign,24.08
Wipkingen,2037,female,Swiss,28.9047
Wipkingen,2037,female,foreign,19.5374
Wipkingen,2038,male,Swiss,27.5093
Wipkingen,2038,male,foreign,24.035
Wipkingen,2038,female,Swiss,28.9533
Wipkingen,2038,female,foreign,19.5024
Wipkingen,2039,male,Swiss,27.5408
Wipkingen,2039,male,foreign,23.99
Wipkingen,2039,female,Swiss,29.0019
Wipkingen,2039,female,foreign,19.4674
Wipkingen,2040,male,Swiss,27.5722
Wipkingen,2040,male,foreign,23.945
Wipkingen,2040,female,Swiss,29.0504
Wipkingen,2040,female,foreign,19.4324
Wipkingen,2041,male,Swiss,27.6036
Wipkingen,2041,male,foreign,23.9
Wipkingen,2041,female,Swiss,29.099
Wipkingen,2041,female,foreign,19.3974
Wipkingen,2042,male,Swiss,27.635
Wipkingen,2042,male,foreign,23.855
Wipkingen,2042,female,Swiss,29.1476
Wipkingen,2042,female,foreign,19.3624
Wipkingen,2043,male,Swiss,27.6665
Wipkingen,2043,male,foreign,23.81
Wipkingen,2043,female,Swiss,29.1961
Wipkingen,2043,female,foreign,19.3275
Wipkingen,2044,male,Swiss,27.6979
Wipkingen,2044,male,foreign,23.765
Wipkingen,2044,female,Swiss,29.2447
Wipkingen,2044,female,foreign,19.2925
Wipkingen,2045,male,Swiss,27.7293
Wipkingen,2045,male,foreign,23.7199
Wipkingen,2045,female,Swiss,29.2933
Wipkingen,2045,female,foreign,19.2575
Wipkingen,2046,male,Swiss,27.7607
Wipkingen,2046,male,foreign,23.6749
Wipkingen,2046,female,Swiss,29.3418
Wipkingen,2046,female,foreign,19.2225
Wipkingen,2047,male,Swiss,27.7922
Wipkingen,2047,male,foreign,23.6299
Wipkingen,2047,female,Swiss,29.3904
Wipkingen,2047,female,foreign,19.1875
Wipkingen,2048,male,Swiss,27.8236
Wipkingen,2048,male,foreign,23.5849
Wipkingen,2048,female,Swiss,29.439
Wipkingen,2048,female,foreign,19.1525
Wipkingen,2049,male,Swiss,27.855
Wipkingen,2049,male,foreign,23.5399
Wipkingen,2049,female,Swiss,29.4875
Wipkingen,2049,female,foreign,19.1175
Wipkingen,2050,male,Swiss,27.8865
Wipkingen,2050,male,foreign,23.4949
Wipkingen,2050,female,Swiss,29.5361
Wipkingen,2050,female,foreign,19.0826
Affoltern,2021,male,Swiss,23.4802
Affoltern,2021,male,foreign,29.3639
Affoltern,2021,female,Swiss,24.2031
Affoltern,2021,female,foreign,22.9527
Affoltern,2022,male,Swiss,23.4194
Affoltern,2022,male,foreign,29.4239
Affoltern,2022,female,Swiss,24.1607
Affoltern,2022,female,foreign,22.996
Affoltern,2023,male,Swiss,23.3585
Affoltern,2023,male,foreign,29.4838
Affoltern,2023,female,Swiss,24.1184
Affoltern,2023,female,foreign,23.0393
Affoltern,2024,male,Swiss,23.2976
Affoltern,2024,male,foreign,29.5437
Affoltern,2024,female,Swiss,24.0761
Affoltern,2024,female,foreign,23.0826
Affoltern,2025,male,Swiss,23.2367
Affoltern,2025,male,foreign,29.6037
Affoltern,2025,female,Swiss,24.0337
Affoltern,2025,female,foreign,23.1259
Affoltern,2026,male,Swiss,23.1758
Affoltern,2026,male,foreign,29.6636
Affoltern,2026,female,Swiss,23.9914
Affoltern,2026,female,foreign,23.1692
Affoltern,2027,male,Swiss,23.1149
Affoltern,2027,male,foreign,29.7235
Affoltern,2027,female,Swiss,23.949
Affoltern,2027,female,foreign,23.2125
Affoltern,2028,male,Swiss,23.054
Affoltern,2028,male,foreign,29.7835
Affoltern,2028,female,Swiss,23.9067
Affoltern,2028,female,foreign,23.2558
Affoltern,2029,male,Swiss,22.9932
Affoltern,2029,male,foreign,29.8434
Affoltern,2029,female,Swiss,23.8643
Affoltern,2029,female,foreign,23.2991
Affoltern,2030,male,Swiss,22.9323
Affoltern,2030,male,foreign,29.9033
Affoltern,2030,female,Swiss,23.822
Affoltern,2030,female,foreign,23.3424
Affoltern,2031,male,Swiss,22.8714
Affoltern,2031,male,foreign,29.9633
Affoltern,2031,female,Swiss,23.7796
Affoltern,2031,female,foreign,23.3857
Affoltern,2032,male,Swiss,22.8105
Affoltern,2032,male,foreign,30.0232
Affoltern,2032,female,Swiss,23.7373
Affoltern,2032,female,foreign,23.429
Affoltern,2033,male,Swiss,22.7496
Affoltern,2033,male,foreign,30.0831
Affoltern,2033,female,Swiss,23.6949
Affoltern,2033,female,foreign,23.4723
Affoltern,2034,male,Swiss,22.6887
Affoltern,2034,male,foreign,30.1431
Affoltern,2034,female,Swiss,23.6526
Affoltern,2034,female,foreign,23.5156
Affoltern,2035,male,Swiss,22.6278
Affoltern,2035,male,foreign,30.203
Affoltern,2035,female,Swiss,23.6102
Affoltern,2035,female,foreign,23.5589
Affoltern,2036,male,Swiss,22.567
Affoltern,2036,male,foreign,30.2629
Affoltern,2036,female,Swiss,23.5679
Affoltern,2036,female,foreign,23.6022
Affoltern,2037,male,Swiss,22.5061
Affoltern,2037,male,foreign,30.3229
Affoltern,2037,female,Swiss,23.5256
Affoltern,2037,female,foreign,23.6455
Affoltern,2038,male,Swiss,22.4452
Affoltern,2038,male,foreign,30.3828
Affoltern,2038,female,Swiss,23.4832
Affoltern,2038,female,foreign,23.6888
Affoltern,2039,male,Swiss,22.3843
Affoltern,2039,male,foreign,30.4427
Affoltern,2039,female,Swiss,23.4409
Affoltern,2039,female,foreign,23.7321
Affoltern,2040,male,Swiss,22.3234
Affoltern,2040,male,foreign,30.5027
Affoltern,2040,female,Swiss,23.3985
Affoltern,2040,female,foreign,23.7754
Affoltern,2041,male,Swiss,22.2625
Affoltern,2041,male,foreign,30.5626
Affoltern,2041,female,Swiss,23.3562
Affoltern,2041,female,foreign,23.8187
Affoltern,2042,male,Swiss,22.2016
Affoltern,2042,male,foreign,30.6225
Affoltern,2042,female,Swiss,23.3138
Affoltern,2042,female,foreign,23.862
Affoltern,2043,male,Swiss,22.1408
Affoltern,2043,male,foreign,30.6824
Affoltern,2043,female,Swiss,23.2715
Affoltern,2043,female,foreign,23.9053
Affoltern,2044,male,Swiss,22.0799
Affoltern,2044,male,foreign,30.7424
Affoltern,2044,female,Swiss,23.2291
Affoltern,2044,female,foreign,23.9486
Affoltern,2045,male,Swiss,22.019
Affoltern,2045,male,foreign,30.8023
Affoltern,2045,female,Swiss,23.1868
Affoltern,2045,female,foreign,23.9919
Affoltern,2046,male,Swiss,21.9581
Affoltern,2046,male,foreign,30.8622
Affoltern,2046,female,Swiss,23.1444
Affoltern,2046,female,foreign,24.0352
Affoltern,2047,male,Swiss,21.8972
Affoltern,2047,male,foreign,30.9222
Affoltern,2047,female,Swiss,23.1021
Affoltern,2047,female,foreign,24.0785
Affoltern,2048,male,Swiss,21.8363
Affoltern,2048,male,foreign,30.9821
Affoltern,2048,female,Swiss,23.0598
Affoltern,2048,female,foreign,24.1218
Affoltern,2049,male,Swiss,21.7754
Affoltern,2049,male,foreign,31.042
Affoltern,2049,female,Swiss,23.0174
Affoltern,2049,female,foreign,24.1651
Affoltern,2050,male,Swiss,21.7146
Affoltern,2050,male,foreign,31.102
Affoltern,2050,female,Swiss,22.9751
Affoltern,2050,female,foreign,24.2084
Oerlikon,2021,male,Swiss,22.4014
Oerlikon,2021,male,foreign,31.4911
Oerlikon,2021,female,Swiss,22.5172
Oerlikon,2021,female,foreign,23.5902
Oerlikon,2022,male,Swiss,22.3556
Oerlikon,2022,male,foreign,31.5245
Oerlikon,2022,female,Swiss,22.5183
Oerlikon,2022,female,foreign,23.6016
Oerlikon,2023,male,Swiss,22.3098
Oerlikon,2023,male,foreign,31.5578
Oerlikon,2023,female,Swiss,22.5194
Oerlikon,2023,female,foreign,23.6131
Oerlikon,2024,male,Swiss,22.2639
Oerlikon,2024,male,foreign,31.5912
Oerlikon,2024,female,Swiss,22.5204
Oerlikon,2024,female,foreign,23.6245
Oerlikon,2025,male,Swiss,22.2181
Oerlikon,2025,male,foreign,31.6245
Oerlikon,2025,female,Swiss,22.5215
Oerlikon,2025,female,foreign,23.6359
Oerlikon,2026,male,Swiss,22.1723
Oerlikon,2026,male,foreign,31.6579
Oerlikon,2026,female,Swiss,22.5225
Oerlikon,2026,female,foreign,23.6473
Oerlikon,2027,male,Swiss,22.1264
Oerlikon,2027,male,foreign,31.6912
Oerlikon,2027,female,Swiss,22.5236
Oerlikon,2027,female,foreign,23.6587
Oerlikon,2028,male,Swiss,22.0806
Oerlikon,2028,male,foreign,31.7246
Oerlikon,2028,female,Swiss,22.5247
Oerlikon,2028,female,foreign,23.6701
Oerlikon,2029,male,Swiss,22.0348
Oerlikon,2029,male,foreign,31.7579
Oerlikon,2029,female,Swiss,22.5257
Oerlikon,2029,female,foreign,23.6816
Oerlikon,2030,male,Swiss,21.9889
Oerlikon,2030,male,foreign,31.7913
Oerlikon,2030,female,Swiss,22.5268
Oerlikon,2030,female,foreign,23.693
Oerlikon,2031,male,Swiss,21.9431
Oerlikon,2031,male,foreign,31.8246
Oerlikon,2031,female,Swiss,22.5279
Oerlikon,2031,female,foreign,23.7044
Oerlikon,2032,male,Swiss,21.8973
Oerlikon,2032,male,foreign,31.858
Oerlikon,2032,female,Swiss,22.5289
Oerlikon,2032,female,foreign,23.7158
Oerlikon,2033,male,Swiss,21.8514
Oerlikon,2033,male,foreign,31.8913
Oerlikon,2033,female,Swiss,22.53
Oerlikon,2033,female,foreign,23.7272
Oerlikon,2034,male,Swiss,21.8056
Oerlikon,2034,male,foreign,31.9247
Oerlikon,2034,female,Swiss,22.5311
Oerlikon,2034,female,foreign,23.7386
Oerlikon,2035,male,Swiss,21.7598
Oerlikon,2035,male,foreign,31.958
Oerlikon,2035,female,Swiss,22.5321
Oerlikon,2035,female,foreign,23.7501
Oerlikon,2036,male,Swiss,21.714
Oerlikon,2036,male,foreign,31.9914
Oerlikon,2036,female,Swiss,22.5332
Oerlikon,2036,female,foreign,23.7615
Oerlikon,2037,male,Swiss,21.6681
Oerlikon,2037,male,foreign,32.0247
Oerlikon,2037,female,Swiss,22.5342
Oerlikon,2037,female,foreign,23.7729
Oerlikon,2038,male,Swiss,21.6223
Oerlikon,2038,male,foreign,32.0581
Oerlikon,2038,female,Swiss,22.5353
Oerlikon,2038,female,foreign,23.784300000000002
Oerlikon,2039,male,Swiss,21.5765
Oerlikon,2039,male,foreign,32.0914
Oerlikon,2039,female,Swiss,22.5364
Oerlikon,2039,female,foreign,23.7957
Oerlikon,2040,male,Swiss,21.5306
Oerlikon,2040,male,foreign,32.1248
Oerlikon,2040,female,Swiss,22.5374
Oerlikon,2040,female,foreign,23.8071
Oerlikon,2041,male,Swiss,21.4848
Oerlikon,2041,male,foreign,32.1581
Oerlikon,2041,female,Swiss,22.5385
Oerlikon,2041,female,foreign,23.8186
Oerlikon,2042,male,Swiss,21.439
Oerlikon,2042,male,foreign,32.1915
Oerlikon,2042,female,Swiss,22.5396
Oerlikon,2042,female,foreign,23.83
Oerlikon,2043,male,Swiss,21.3931
Oerlikon,2043,male,foreign,32.2248
Oerlikon,2043,female,Swiss,22.5406
Oerlikon,2043,female,foreign,23.8414
Oerlikon,2044,male,Swiss,21.3473
Oerlikon,2044,male,foreign,32.2582
Oerlikon,2044,female,Swiss,22.5417
Oerlikon,2044,female,foreign,23.8528
Oerlikon,2045,male,Swiss,21.3015
Oerlikon,2045,male,foreign,32.2915
Oerlikon,2045,female,Swiss,22.5428
Oerlikon,2045,female,foreign,23.8642
Oerlikon,2046,male,Swiss,21.2556
Oerlikon,2046,male,foreign,32.3249
Oerlikon,2046,female,Swiss,22.5438
Oerlikon,2046,female,foreign,23.8756
Oerlikon,2047,male,Swiss,21.2098
Oerlikon,2047,male,foreign,32.3582
Oerlikon,2047,female,Swiss,22.5449
Oerlikon,2047,female,foreign,23.8871
Oerlikon,2048,male,Swiss,21.164
Oerlikon,2048,male,foreign,32.3916
Oerlikon,2048,female,Swiss,22.5459
Oerlikon,2048,female,foreign,23.8985
Oerlikon,2049,male,Swiss,21.1182
Oerlikon,2049,male,foreign,32.4249
Oerlikon,2049,female,Swiss,22.547
Oerlikon,2049,female,foreign,23.9099
Oerlikon,2050,male,Swiss,21.0723
Oerlikon,2050,male,foreign,32.4583
Oerlikon,2050,female,Swiss,22.5481
Oerlikon,2050,female,foreign,23.9213
Seebach,2021,male,Swiss,21.1254
Seebach,2021,male,foreign,35.0815
Seebach,2021,female,Swiss,20.3918
Seebach,2021,female,foreign,23.4014
Seebach,2022,male,Swiss,21.1168
Seebach,2022,male,foreign,35.0748
Seebach,2022,female,Swiss,20.3863
Seebach,2022,female,foreign,23.4221
Seebach,2023,male,Swiss,21.1083
Seebach,2023,male,foreign,35.0682
Seebach,2023,female,Swiss,20.3808
Seebach,2023,female,foreign,23.4427
Seebach,2024,male,Swiss,21.0998
Seebach,2024,male,foreign,35.0615
Seebach,2024,female,Swiss,20.3753
Seebach,2024,female,foreign,23.4634
Seebach,2025,male,Swiss,21.0912
Seebach,2025,male,foreign,35.0549
Seebach,2025,female,Swiss,20.3698
Seebach,2025,female,foreign,23.4841
Seebach,2026,male,Swiss,21.0827
Seebach,2026,male,foreign,35.0482
Seebach,2026,female,Swiss,20.3643
Seebach,2026,female,foreign,23.5048
Seebach,2027,male,Swiss,21.0742
Seebach,2027,male,foreign,35.0415
Seebach,2027,female,Swiss,20.3588
Seebach,2027,female,foreign,23.5255
Seebach,2028,male,Swiss,21.0656
Seebach,2028,male,foreign,35.0349
Seebach,2028,female,Swiss,20.3533
Seebach,2028,female,foreign,23.5461
Seebach,2029,male,Swiss,21.0571
Seebach,2029,male,foreign,35.0282
Seebach,2029,female,Swiss,20.3478
Seebach,2029,female,foreign,23.5668
Seebach,2030,male,Swiss,21.0485
Seebach,2030,male,foreign,35.0216
Seebach,2030,female,Swiss,20.3424
Seebach,2030,female,foreign,23.5875
Seebach,2031,male,Swiss,21.04
Seebach,2031,male,foreign,35.0149
Seebach,2031,female,Swiss,20.3369
Seebach,2031,female,foreign,23.6082
Seebach,2032,male,Swiss,21.0315
Seebach,2032,male,foreign,35.0083
Seebach,2032,female,Swiss,20.3314
Seebach,2032,female,foreign,23.6289
Seebach,2033,male,Swiss,21.0229
Seebach,2033,male,foreign,35.0016
Seebach,2033,female,Swiss,20.3259
Seebach,2033,female,foreign,23.6496
Seebach,2034,male,Swiss,21.0144
Seebach,2034,male,foreign,34.995
Seebach,2034,female,Swiss,20.3204
Seebach,2034,female,foreign,23.6702
Seebach,2035,male,Swiss,21.0059
Seebach,2035,male,foreign,34.9883
Seebach,2035,female,Swiss,20.3149
Seebach,2035,female,foreign,23.6909
Seebach,2036,male,Swiss,20.9973
Seebach,2036,male,foreign,34.9817
Seebach,2036,female,Swiss,20.3094
Seebach,2036,female,foreign,23.7116
Seebach,2037,male,Swiss,20.9888
Seebach,2037,male,foreign,34.975
Seebach,2037,female,Swiss,20.3039
Seebach,2037,female,foreign,23.7323
Seebach,2038,male,Swiss,20.9803
Seebach,2038,male,foreign,34.9684
Seebach,2038,female,Swiss,20.2984
Seebach,2038,female,foreign,23.753
Seebach,2039,male,Swiss,20.9717
Seebach,2039,male,foreign,34.9617
Seebach,2039,female,Swiss,20.2929
Seebach,2039,female,foreign,23.7736
Seebach,2040,male,Swiss,20.9632
Seebach,2040,male,foreign,34.9551
Seebach,2040,female,Swiss,20.2874
Seebach,2040,female,foreign,23.7943
Seebach,2041,male,Swiss,20.9547
Seebach,2041,male,foreign,34.9484
Seebach,2041,female,Swiss,20.2819
Seebach,2041,female,foreign,23.815
Seebach,2042,male,Swiss,20.9461
Seebach,2042,male,foreign,34.9418
Seebach,2042,female,Swiss,20.2764
Seebach,2042,female,foreign,23.8357
Seebach,2043,male,Swiss,20.9376
Seebach,2043,male,foreign,34.9351
Seebach,2043,female,Swiss,20.2709
Seebach,2043,female,foreign,23.8564
Seebach,2044,male,Swiss,20.9291
