district,year,sex,origin,prop
Hirslanden,2036,male,Swiss,24.1338
Hirslanden,2036,male,foreign,26.1721
Hirslanden,2036,female,Swiss,25.9494
Hirslanden,2036,female,foreign,23.7447
Hirslanden,2037,male,Swiss,24.1789
Hirslanden,2037,male,foreign,26.1786
Hirslanden,2037,female,Swiss,25.9084
Hirslanden,2037,female,foreign,23.734
Hirslanden,2038,male,Swiss,24.224
Hirslanden,2038,male,foreign,26.1852
Hirslanden,2038,female,Swiss,25.8674
Hirslanden,2038,female,foreign,23.7234
Hirslanden,2039,male,Swiss,24.2691
Hirslanden,2039,male,foreign,26.1918
Hirslanden,2039,female,Swiss,25.8265
Hirslanden,2039,female,foreign,23.7127
Hirslanden,2040,male,Swiss,24.3141
Hirslanden,2040,male,foreign,26.1983
Hirslanden,2040,female,Swiss,25.7855
Hirslanden,2040,female,foreign,23.7021
Hirslanden,2041,male,Swiss,24.3592
Hirslanden,2041,male,foreign,26.2049
Hirslanden,2041,female,Swiss,25.7445
Hirslanden,2041,female,foreign,23.6914
Hirslanden,2042,male,Swiss,24.4043
Hirslanden,2042,male,foreign,26.2114
Hirslanden,2042,female,Swiss,25.7035
Hirslanden,2042,female,foreign,23.6808
Hirslanden,2043,male,Swiss,24.4493
Hirslanden,2043,male,foreign,26.218
Hirslanden,2043,female,Swiss,25.6625
Hirslanden,2043,female,foreign,23.6701
Hirslanden,2044,male,Swiss,24.4944
Hirslanden,2044,male,foreign,26.2246
Hirslanden,2044,female,Swiss,25.6215
Hirslanden,2044,female,foreign,23.6595
Hirslanden,2045,male,Swiss,24.5395
Hirslanden,2045,male,foreign,26.2311
Hirslanden,2045,female,Swiss,25.5806
Hirslanden,2045,female,foreign,23.6489
Hirslanden,2046,male,Swiss,24.5846
Hirslanden,2046,male,foreign,26.2377
Hirslanden,2046,female,Swiss,25.5396
Hirslanden,2046,female,foreign,23.6382
Hirslanden,2047,male,Swiss,24.6296
Hirslanden,2047,male,foreign,26.2442
Hirslanden,2047,female,Swiss,25.4986
Hirslanden,2047,female,foreign,23.6276
Hirslanden,2048,male,Swiss,24.6747
Hirslanden,2048,male,foreign,26.2508
Hirslanden,2048,female,Swiss,25.4576
Hirslanden,2048,female,foreign,23.6169
Hirslanden,2049,male,Swiss,24.7198
Hirslanden,2049,male,foreign,26.2574
Hirslanden,2049,female,Swiss,25.4166
Hirslanden,2049,female,foreign,23.6063
Hirslanden,2050,male,Swiss,24.7648
Hirslanden,2050,male,foreign,26.2639
Hirslanden,2050,female,Swiss,25.3756
Hirslanden,2050,female,foreign,23.5956
Witikon,2021,male,Swiss,21.8117
Witikon,2021,male,foreign,28.4032
Witikon,2021,female,Swiss,25.4519
Witikon,2021,female,foreign,24.3333
Witikon,2022,male,Swiss,21.8252
Witikon,2022,male,foreign,28.4052
Witikon,2022,female,Swiss,25.4046
Witikon,2022,female,foreign,24.3649
Witikon,2023,male,Swiss,21.8387
Witikon,2023,male,foreign,28.4073
Witikon,2023,female,Swiss,25.3574
Witikon,2023,female,foreign,24.3966
Witikon,2024,male,Swiss,21.8522
Witikon,2024,male,foreign,28.4094
Witikon,2024,female,Swiss,25.3101
Witikon,2024,female,foreign,24.4282
Witikon,2025,male,Swiss,21.8657
Witikon,2025,male,foreign,28.4115
Witikon,2025,female,Swiss,25.2629
Witikon,2025,female,foreign,24.4599
Witikon,2026,male,Swiss,21.8792
Witikon,2026,male,foreign,28.4136
Witikon,2026,female,Swiss,25.2156
Witikon,2026,female,foreign,24.4916
Witikon,2027,male,Swiss,21.8927
Witikon,2027,male,foreign,28.4157
Witikon,2027,female,Swiss,25.1684
Witikon,2027,female,foreign,24.5232
Witikon,2028,male,Swiss,21.9062
Witikon,2028,male,foreign,28.4178
Witikon,2028,female,Swiss,25.1211
Witikon,2028,female,foreign,24.5549
Witikon,2029,male,Swiss,21.9198
Witikon,2029,male,foreign,28.4199
Witikon,2029,female,Swiss,25.0738
Witikon,2029,female,foreign,24.5865
Witikon,2030,male,Swiss,21.9333
Witikon,2030,male,foreign,28.422
Witikon,2030,female,Swiss,25.0266
Witikon,2030,female,foreign,24.6182
Witikon,2031,male,Swiss,21.9468
Witikon,2031,male,foreign,28.4241
Witikon,2031,female,Swiss,24.9793
Witikon,2031,female,foreign,24.6498
Witikon,2032,male,Swiss,21.9603
Witikon,2032,male,foreign,28.4262
Witikon,2032,female,Swiss,24.9321
Witikon,2032,female,foreign,24.6815
Witikon,2033,male,Swiss,21.9738
Witikon,2033,male,foreign,28.4282
Witikon,2033,female,Swiss,24.8848
Witikon,2033,female,foreign,24.7131
Witikon,2034,male,Swiss,21.9873
Witikon,2034,male,foreign,28.4303
Witikon,2034,female,Swiss,24.8376
Witikon,2034,female,foreign,24.7448
Witikon,2035,male,Swiss,22.0008
Witikon,2035,male,foreign,28.4324
Witikon,2035,female,Swiss,24.7903
Witikon,2035,female,foreign,24.7765
Witikon,2036,male,Swiss,22.0143
Witikon,2036,male,foreign,28.4345
Witikon,2036,female,Swiss,24.743
Witikon,2036,female,foreign,24.8081
Witikon,2037,male,Swiss,22.0278
Witikon,2037,male,foreign,28.4366
Witikon,2037,female,Swiss,24.6958
Witikon,2037,female,foreign,24.8398
Witikon,2038,male,Swiss,22.0413
Witikon,2038,male,foreign,28.4387
Witikon,2038,female,Swiss,24.6485
Witikon,2038,female,foreign,24.8714
Witikon,2039,male,Swiss,22.0549
Witikon,2039,male,foreign,28.4408
Witikon,2039,female,Swiss,24.6013
Witikon,2039,female,foreign,24.9031
Witikon,2040,male,Swiss,22.0684
Witikon,2040,male,foreign,28.4429
Witikon,2040,female,Swiss,24.554
Witikon,2040,female,foreign,24.9347
Witikon,2041,male,Swiss,22.0819
Witikon,2041,male,foreign,28.445
Witikon,2041,female,Swiss,24.5068
Witikon,2041,female,foreign,24.9664
Witikon,2042,male,Swiss,22.0954
Witikon,2042,male,foreign,28.4471
Witikon,2042,female,Swiss,24.4595
Witikon,2042,female,foreign,24.998
Witikon,2043,male,Swiss,22.1089
Witikon,2043,male,foreign,28.4492
Witikon,2043,female,Swiss,24.4122
Witikon,2043,female,foreign,25.0297
Witikon,2044,male,Swiss,22.1224
Witikon,2044,male,foreign,28.4513
Witikon,2044,female,Swiss,24.365
Witikon,2044,female,foreign,25.0614
Witikon,2045,male,Swiss,22.1359
Witikon,2045,male,foreign,28.4533
Witikon,2045,female,Swiss,24.3177
Witikon,2045,female,foreign,25.093
Witikon,2046,male,Swiss,22.1494
Witikon,2046,male,foreign,28.4554
Witikon,2046,female,Swiss,24.2705
Witikon,2046,female,foreign,25.1247
Witikon,2047,male,Swiss,22.1629
Witikon,2047,male,foreign,28.4575
Witikon,2047,female,Swiss,24.2232
Witikon,2047,female,foreign,25.1563
Witikon,2048,male,Swiss,22.1765
Witikon,2048,male,foreign,28.4596
Witikon,2048,female,Swiss,24.1759
Witikon,2048,female,foreign,25.188
Witikon,2049,male,Swiss,22.19
Witikon,2049,male,foreign,28.4617
Witikon,2049,female,Swiss,24.1287
Witikon,2049,female,foreign,25.2196
Witikon,2050,male,Swiss,22.2035
Witikon,2050,male,foreign,28.4638
Witikon,2050,female,Swiss,24.0814
Witikon,2050,female,foreign,25.2513
Seefeld,2021,male,Swiss,17.9271
Seefeld,2021,male,foreign,32.9333
Seefeld,2021,female,Swiss,18.7359
Seefeld,2021,female,foreign,30.4037
Seefeld,2022,male,Swiss,17.9273
Seefeld,2022,male,foreign,32.8607
Seefeld,2022,female,Swiss,18.7601
Seefeld,2022,female,foreign,30.4519
Seefeld,2023,male,Swiss,17.9275
Seefeld,2023,male,foreign,32.7881
Seefeld,2023,female,Swiss,18.7844
Seefeld,2023,female,foreign,30.5
Seefeld,2024,male,Swiss,17.9276
Seefeld,2024,male,foreign,32.7156
Seefeld,2024,female,Swiss,18.8086
Seefeld,2024,female,foreign,30.5482
Seefeld,2025,male,Swiss,17.9278
Seefeld,2025,male,foreign,32.643
Seefeld,2025,female,Swiss,18.8328
Seefeld,2025,female,foreign,30.5964
Seefeld,2026,male,Swiss,17.928
Seefeld,2026,male,foreign,32.5705
Seefeld,2026,female,Swiss,18.857
Seefeld,2026,female,foreign,30.6445
Seefeld,2027,male,Swiss,17.9282
Seefeld,2027,male,foreign,32.4979
Seefeld,2027,female,Swiss,18.8812
Seefeld,2027,female,foreign,30.6927
Seefeld,2028,male,Swiss,17.9284
Seefeld,2028,male,foreign,32.4254
Seefeld,2028,female,Swiss,18.9054
Seefeld,2028,female,foreign,30.7408
Seefeld,2029,male,Swiss,17.9285
Seefeld,2029,male,foreign,32.3528
Seefeld,2029,female,Swiss,18.9296
Seefeld,2029,female,foreign,30.789
Seefeld,2030,male,Swiss,17.9287
Seefeld,2030,male,foreign,32.2803
Seefeld,2030,female,Swiss,18.9538
Seefeld,2030,female,foreign,30.8372
Seefeld,2031,male,Swiss,17.9289
Seefeld,2031,male,foreign,32.2077
Seefeld,2031,female,Swiss,18.978
Seefeld,2031,female,foreign,30.8853
Seefeld,2032,male,Swiss,17.9291
Seefeld,2032,male,foreign,32.1352
Seefeld,2032,female,Swiss,19.0023
Seefeld,2032,female,foreign,30.9335
Seefeld,2033,male,Swiss,17.9293
Seefeld,2033,male,foreign,32.0626
Seefeld,2033,female,Swiss,19.0265
Seefeld,2033,female,foreign,30.9817
Seefeld,2034,male,Swiss,17.9294
Seefeld,2034,male,foreign,31.9901
Seefeld,2034,female,Swiss,19.0507
Seefeld,2034,female,foreign,31.0298
Seefeld,2035,male,Swiss,17.9296
Seefeld,2035,male,foreign,31.9175
Seefeld,2035,female,Swiss,19.0749
Seefeld,2035,female,foreign,31.078
Seefeld,2036,male,Swiss,17.9298
Seefeld,2036,male,foreign,31.8449
Seefeld,2036,female,Swiss,19.0991
Seefeld,2036,female,foreign,31.1262
Seefeld,2037,male,Swiss,17.93
Seefeld,2037,male,foreign,31.7724
Seefeld,2037,female,Swiss,19.1233
Seefeld,2037,female,foreign,31.1743
Seefeld,2038,male,Swiss,17.9302
Seefeld,2038,male,foreign,31.6998
Seefeld,2038,female,Swiss,19.1475
Seefeld,2038,female,foreign,31.2225
Seefeld,2039,male,Swiss,17.9303
Seefeld,2039,male,foreign,31.6273
Seefeld,2039,female,Swiss,19.1717
Seefeld,2039,female,foreign,31.2706
Seefeld,2040,male,Swiss,17.9305
Seefeld,2040,male,foreign,31.5547
Seefeld,2040,female,Swiss,19.1959
Seefeld,2040,female,foreign,31.3188
Seefeld,2041,male,Swiss,17.9307
Seefeld,2041,male,foreign,31.4822
Seefeld,2041,female,Swiss,19.2201
Seefeld,2041,female,foreign,31.367
Seefeld,2042,male,Swiss,17.9309
Seefeld,2042,male,foreign,31.4096
Seefeld,2042,female,Swiss,19.2444
Seefeld,2042,female,foreign,31.4151
Seefeld,2043,male,Swiss,17.9311
Seefeld,2043,male,foreign,31.3371
Seefeld,2043,female,Swiss,19.2686
Seefeld,2043,female,foreign,31.4633
Seefeld,2044,male,Swiss,17.9312
Seefeld,2044,male,foreign,31.2645
Seefeld,2044,female,Swiss,19.2928
Seefeld,2044,female,foreign,31.5115
Seefeld,2045,male,Swiss,17.9314
Seefeld,2045,male,foreign,31.192
Seefeld,2045,female,Swiss,19.317
Seefeld,2045,female,foreign,31.5596
Seefeld,2046,male,Swiss,17.9316
Seefeld,2046,male,foreign,31.1194
Seefeld,2046,female,Swiss,19.3412
Seefeld,2046,female,foreign,31.6078
Seefeld,2047,male,Swiss,17.9318
Seefeld,2047,male,foreign,31.0469
Seefeld,2047,female,Swiss,19.3654
Seefeld,2047,female,foreign,31.6559
Seefeld,2048,male,Swiss,17.932
Seefeld,2048,male,foreign,30.9743
Seefeld,2048,female,Swiss,19.3896
Seefeld,2048,female,foreign,31.7041
Seefeld,2049,male,Swiss,17.9321
Seefeld,2049,male,foreign,30.9018
Seefeld,2049,female,Swiss,19.4138
Seefeld,2049,female,foreign,31.7523
Seefeld,2050,male,Swiss,17.9323
Seefeld,2050,male,foreign,30.8292
Seefeld,2050,female,Swiss,19.438
Seefeld,2050,female,foreign,31.8004
Muehlebach,2021,male,Swiss,18.9378
Muehlebach,2021,male,foreign,31.3213
Muehlebach,2021,female,Swiss,21.1705
Muehlebach,2021,female,foreign,28.5704
Muehlebach,2022,male,Swiss,18.8875
Muehlebach,2022,male,foreign,31.3399
Muehlebach,2022,female,Swiss,21.1727
Muehlebach,2022,female,foreign,28.6
Muehlebach,2023,male,Swiss,18.8371
Muehlebach,2023,male,foreign,31.3584
Muehlebach,2023,female,Swiss,21.1749
Muehlebach,2023,female,foreign,28.6295
Muehlebach,2024,male,Swiss,18.7868
Muehlebach,2024,male,foreign,31.3769
Muehlebach,2024,female,Swiss,21.1772
Muehlebach,2024,female,foreign,28.659
Muehlebach,2025,male,Swiss,18.7365
Muehlebach,2025,male,foreign,31.3955
Muehlebach,2025,female,Swiss,21.1794
Muehlebach,2025,female,foreign,28.6886
Muehlebach,2026,male,Swiss,18.6862
Muehlebach,2026,male,foreign,31.414
Muehlebach,2026,female,Swiss,21.1817
Muehlebach,2026,female,foreign,28.7181
Muehlebach,2027,male,Swiss,18.6359
Muehlebach,2027,male,foreign,31.4325
Muehlebach,2027,female,Swiss,21.1839
Muehlebach,2027,female,foreign,28.7476
Muehlebach,2028,male,Swiss,18.5856
Muehlebach,2028,male,foreign,31.4511
Muehlebach,2028,female,Swiss,21.1862
Muehlebach,2028,female,foreign,28.7772
Muehlebach,2029,male,Swiss,18.5353
Muehlebach,2029,male,foreign,31.4696
Muehlebach,2029,female,Swiss,21.1884
Muehlebach,2029,female,foreign,28.8067
Muehlebach,2030,male,Swiss,18.485
Muehlebach,2030,male,foreign,31.4881
Muehlebach,2030,female,Swiss,21.1906
Muehlebach,2030,female,foreign,28.8362
Muehlebach,2031,male,Swiss,18.4347
Muehlebach,2031,male,foreign,31.5067
Muehlebach,2031,female,Swiss,21.1929
Muehlebach,2031,female,foreign,28.8658
Muehlebach,2032,male,Swiss,18.3843
Muehlebach,2032,male,foreign,31.5252
Muehlebach,2032,female,Swiss,21.1951
Muehlebach,2032,female,foreign,28.8953
Muehlebach,2033,male,Swiss,18.334
Muehlebach,2033,male,foreign,31.5437
Muehlebach,2033,female,Swiss,21.1974
Muehlebach,2033,female,foreign,28.9248
Muehlebach,2034,male,Swiss,18.2837
Muehlebach,2034,male,foreign,31.5623
Muehlebach,2034,female,Swiss,21.1996
Muehlebach,2034,female,foreign,28.9544
Muehlebach,2035,male,Swiss,18.2334
Muehlebach,2035,male,foreign,31.5808
Muehlebach,2035,female,Swiss,21.2019
Muehlebach,2035,female,foreign,28.9839
Muehlebach,2036,male,Swiss,18.1831
Muehlebach,2036,male,foreign,31.5993
Muehlebach,2036,female,Swiss,21.2041
Muehlebach,2036,female,foreign,29.0135
Muehlebach,2037,male,Swiss,18.1328
Muehlebach,2037,male,foreign,31.6179
Muehlebach,2037,female,Swiss,21.2063
Muehlebach,2037,female,foreign,29.043
Muehlebach,2038,male,Swiss,18.0825
Muehlebach,2038,male,foreign,31.6364
Muehlebach,2038,female,Swiss,21.2086
Muehlebach,2038,female,foreign,29.0725
Muehlebach,2039,male,Swiss,18.0322
Muehlebach,2039,male,foreign,31.655
Muehlebach,2039,female,Swiss,21.2108
Muehlebach,2039,female,foreign,29.1021
Muehlebach,2040,male,Swiss,17.9819
Muehlebach,2040,male,foreign,31.6735
Muehlebach,2040,female,Swiss,21.2131
Muehlebach,2040,female,foreign,29.1316
Muehlebach,2041,male,Swiss,17.9315
Muehlebach,2041,male,foreign,31.692
Muehlebach,2041,female,Swiss,21.2153
Muehlebach,2041,female,foreign,29.1611
Muehlebach,2042,male,Swiss,17.8812
Muehlebach,2042,male,foreign,31.7106
Muehlebach,2042,female,Swiss,21.2176
Muehlebach,2042,female,foreign,29.1907
Muehlebach,2043,male,Swiss,17.8309
Muehlebach,2043,male,foreign,31.7291
Muehlebach,2043,female,Swiss,21.2198
Muehlebach,2043,female,foreign,29.2202
Muehlebach,2044,male,Swiss,17.7806
Muehlebach,2044,male,foreign,31.7476
Muehlebach,2044,female,Swiss,21.222
Muehlebach,2044,female,foreign,29.2497
Muehlebach,2045,male,Swiss,17.7303
Muehlebach,2045,male,foreign,31.7662
Muehlebach,2045,female,Swiss,21.2243
Muehlebach,2045,female,foreign,29.2793
Muehlebach,2046,male,Swiss,17.68
Muehlebach,2046,male,foreign,31.7847
Muehlebach,2046,female,Swiss,21.2265
Muehlebach,2046,female,foreign,29.3088
Muehlebach,2047,male,Swiss,17.6297
Muehlebach,2047,male,foreign,31.8032
Muehlebach,2047,female,Swiss,21.2288
Muehlebach,2047,female,foreign,29.3383
Muehlebach,2048,male,Swiss,17.5794
Muehlebach,2048,male,foreign,31.8218
Muehlebach,2048,female,Swiss,21.231
Muehlebach,2048,female,foreign,29.3679
Muehlebach,2049,male,Swiss,17.5291
Muehlebach,2049,male,foreign,31.8403
Muehlebach,2049,female,Swiss,21.2333
Muehlebach,2049,female,foreign,29.3974
Muehlebach,2050,male,Swiss,17.4787
Muehlebach,2050,male,foreign,31.8588
Muehlebach,2050,female,Swiss,21.2355
Muehlebach,2050,female,foreign,29.4269
Weinegg,2021,male,Swiss,21.3839
Weinegg,2021,male,foreign,29.505
Weinegg,2021,female,Swiss,24.1961
Weinegg,2021,female,foreign,24.9151
Weinegg,2022,male,Swiss,21.3931
Weinegg,2022,male,foreign,29.5234
Weinegg,2022,female,Swiss,24.215
Weinegg,2022,female,foreign,24.8685
Weinegg,2023,male,Swiss,21.4023
Weinegg,2023,male,foreign,29.5418
Weinegg,2023,female,Swiss,24.234
Weinegg,2023,female,foreign,24.8219
Weinegg,2024,male,Swiss,21.4115
Weinegg,2024,male,foreign,29.5602
Weinegg,2024,female,Swiss,24.2529
Weinegg,2024,female,foreign,24.7753
Weinegg,2025,male,Swiss,21.4208
Weinegg,2025,male,foreign,29.5786
Weinegg,2025,female,Swiss,24.2719
Weinegg,2025,female,foreign,24.7287
Weinegg,2026,male,Swiss,21.43
Weinegg,2026,male,foreign,29.597
Weinegg,2026,female,Swiss,24.2909
Weinegg,2026,female,foreign,24.6821
Weinegg,2027,male,Swiss,21.4392
Weinegg,2027,male,foreign,29.6154
Weinegg,2027,female,Swiss,24.3098
Weinegg,2027,female,foreign,24.6355
Weinegg,2028,male,Swiss,21.4484
Weinegg,2028,male,foreign,29.6339
Weinegg,2028,female,Swiss,24.3288
Weinegg,2028,female,foreign,24.5889
Weinegg,2029,male,Swiss,21.4577
Weinegg,2029,male,foreign,29.6523
Weinegg,2029,female,Swiss,24.3478
Weinegg,2029,female,foreign,24.5423
Weinegg,2030,male,Swiss,21.4669
Weinegg,2030,male,foreign,29.6707
Weinegg,2030,female,Swiss,24.3667
Weinegg,2030,female,foreign,24.4957
Weinegg,2031,male,Swiss,21.4761
Weinegg,2031,male,foreign,29.6891
Weinegg,2031,female,Swiss,24.3857
Weinegg,2031,female,foreign,24.4491
Weinegg,2032,male,Swiss,21.4854
Weinegg,2032,male,foreign,29.7075
Weinegg,2032,female,Swiss,24.4046
Weinegg,2032,female,foreign,24.4025
Weinegg,2033,male,Swiss,21.4946
Weinegg,2033,male,foreign,29.7259
Weinegg,2033,female,Swiss,24.4236
Weinegg,2033,female,foreign,24.356
Weinegg,2034,male,Swiss,21.5038
Weinegg,2034,male,foreign,29.7443
Weinegg,2034,female,Swiss,24.4426
Weinegg,2034,female,foreign,24.3094
Weinegg,2035,male,Swiss,21.513
Weinegg,2035,male,foreign,29.7627
Weinegg,2035,female,Swiss,24.4615
Weinegg,2035,female,foreign,24.2628
Weinegg,2036,male,Swiss,21.5223
Weinegg,2036,male,foreign,29.7811
Weinegg,2036,female,Swiss,24.4805
Weinegg,2036,female,foreign,24.2162
Weinegg,2037,male,Swiss,21.5315
Weinegg,2037,male,foreign,29.7995
Weinegg,2037,female,Swiss,24.4994
Weinegg,2037,female,foreign,24.1696
Weinegg,2038,male,Swiss,21.5407
Weinegg,2038,male,foreign,29.8179
Weinegg,2038,female,Swiss,24.5184
Weinegg,2038,female,foreign,24.123
Weinegg,2039,male,Swiss,21.5499
Weinegg,2039,male,foreign,29.8363
Weinegg,2039,female,Swiss,24.5374
Weinegg,2039,female,foreign,24.0764
Weinegg,2040,male,Swiss,21.5592
Weinegg,2040,male,foreign,29.8547
Weinegg,2040,female,Swiss,24.5563
Weinegg,2040,female,foreign,24.0298
Weinegg,2041,male,Swiss,21.5684
Weinegg,2041,male,foreign,29.8731
Weinegg,2041,female,Swiss,24.5753
Weinegg,2041,female,foreign,23.9832
Weinegg,2042,male,Swiss,21.5776
Weinegg,2042,male,foreign,29.8915
Weinegg,2042,female,Swiss,24.5943
Weinegg,2042,female,foreign,23.9366
Weinegg,2043,male,Swiss,21.5868
Weinegg,2043,male,foreign,29.9099
Weinegg,2043,female,Swiss,24.6132
Weinegg,2043,female,foreign,23.89
Weinegg,2044,male,Swiss,21.5961
Weinegg,2044,male,foreign,29.9283
Weinegg,2044,female,Swiss,24.6322
Weinegg,2044,female,foreign,23.8435
Weinegg,2045,male,Swiss,21.6053
Weinegg,2045,male,foreign,29.9467
Weinegg,2045,female,Swiss,24.6511
Weinegg,2045,female,foreign,23.7969
Weinegg,2046,male,Swiss,21.6145
Weinegg,2046,male,foreign,29.9651
Weinegg,2046,female,Swiss,24.6701
Weinegg,2046,female,foreign,23.7503
Weinegg,2047,male,Swiss,21.6238
Weinegg,2047,male,foreign,29.9835
Weinegg,2047,female,Swiss,24.6891
Weinegg,2047,female,foreign,23.7037
Weinegg,2048,male,Swiss,21.633
Weinegg,2048,male,foreign,30.0019
Weinegg,2048,female,Swiss,24.708
Weinegg,2048,female,foreign,23.6571
Weinegg,2049,male,Swiss,21.6422
Weinegg,2049,male,foreign,30.0203
Weinegg,2049,female,Swiss,24.727
Weinegg,2049,female,foreign,23.6105
Weinegg,2050,male,Swiss,21.6514
Weinegg,2050,male,foreign,30.0387
Weinegg,2050,female,Swiss,24.746
Weinegg,2050,female,foreign,23.5639
Albisrieden,2021,male,Swiss,25.8491
Albisrieden,2021,male,foreign,27.5114
Albisrieden,2021,female,Swiss,25.7654
Albisrieden,2021,female,foreign,20.8741
Albisrieden,2022,male,Swiss,25.8452
Albisrieden,2022,male,foreign,27.544
Albisrieden,2022,female,Swiss,25.7293
Albisrieden,2022,female,foreign,20.8815
Albisrieden,2023,male,Swiss,25.8413
Albisrieden,2023,male,foreign,27.5765
Albisrieden,2023,female,Swiss,25.6932
Albisrieden,2023,female,foreign,20.8889
Albisrieden,2024,male,Swiss,25.8374
Albisrieden,2024,male,foreign,27.6091
Albisrieden,2024,female,Swiss,25.6571
Albisrieden,2024,female,foreign,20.8964
Albisrieden,2025,male,Swiss,25.8335
Albisrieden,2025,male,foreign,27.6417
Albisrieden,2025,female,Swiss,25.621
Albisrieden,2025,female,foreign,20.9038
Albisrieden,2026,male,Swiss,25.8296
Albisrieden,2026,male,foreign,27.6743
Albisrieden,2026,female,Swiss,25.5849
Albisrieden,2026,female,foreign,20.9112
Albisrieden,2027,male,Swiss,25.8257
Albisrieden,2027,male,foreign,27.7069
Albisrieden,2027,female,Swiss,25.5488
Albisrieden,2027,female,foreign,20.9186
Albisrieden,2028,male,Swiss,25.8218
Albisrieden,2028,male,foreign,27.7395
Albisrieden,2028,female,Swiss,25.5127
Albisrieden,2028,female,foreign,20.926
Albisrieden,2029,male,Swiss,25.8179
Albisrieden,2029,male,foreign,27.772
Albisrieden,2029,female,Swiss,25.4766
Albisrieden,2029,female,foreign,20.9334
Albisrieden,2030,male,Swiss,25.814
Albisrieden,2030,male,foreign,27.8046
Albisrieden,2030,female,Swiss,25.4405
Albisrieden,2030,female,foreign,20.9409
Albisrieden,2031,male,Swiss,25.8101
Albisrieden,2031,male,foreign,27.8372
Albisrieden,2031,female,Swiss,25.4044
Albisrieden,2031,female,foreign,20.9483
Albisrieden,2032,male,Swiss,25.8062
Albisrieden,2032,male,foreign,27.8698
Albisrieden,2032,female,Swiss,25.3683
Albisrieden,2032,female,foreign,20.9557
Albisrieden,2033,male,Swiss,25.8023
Albisrieden,2033,male,foreign,27.9024
Albisrieden,2033,female,Swiss,25.3322
Albisrieden,2033,female,foreign,20.9631
Albisrieden,2034,male,Swiss,25.7984
Albisrieden,2034,male,foreign,27.9349
Albisrieden,2034,female,Swiss,25.2961
Albisrieden,2034,female,foreign,20.9705
Albisrieden,2035,male,Swiss,25.7945
Albisrieden,2035,male,foreign,27.9675
Albisrieden,2035,female,Swiss,25.26
Albisrieden,2035,female,foreign,20.9779
Albisrieden,2036,male,Swiss,25.7906
Albisrieden,2036,male,foreign,28.0001
Albisrieden,2036,female,Swiss,25.2239
Albisrieden,2036,female,foreign,20.9854
Albisrieden,2037,male,Swiss,25.7868
Albisrieden,2037,male,foreign,28.0327
Albisrieden,2037,female,Swiss,25.1878
Albisrieden,2037,female,foreign,20.9928
Albisrieden,2038,male,Swiss,25.7829
Albisrieden,2038,male,foreign,28.0653
Albisrieden,2038,female,Swiss,25.1517
Albisrieden,2038,female,foreign,21.0002
Albisrieden,2039,male,Swiss,25.779
Albisrieden,2039,male,foreign,28.0979
Albisrieden,2039,female,Swiss,25.1156
Albisrieden,2039,female,foreign,21.0076
Albisrieden,2040,male,Swiss,25.7751
Albisrieden,2040,male,foreign,28.1304
Albisrieden,2040,female,Swiss,25.0795
Albisrieden,2040,female,foreign,21.015
Albisrieden,2041,male,Swiss,25.7712
Albisrieden,2041,male,foreign,28.163
Albisrieden,2041,female,Swiss,25.0434
Albisrieden,2041,female,foreign,21.0224
Albisrieden,2042,male,Swiss,25.7673
Albisrieden,2042,male,foreign,28.1956
Albisrieden,2042,female,Swiss,25.0073
Albisrieden,2042,female,foreign,21.0299
Albisrieden,2043,male,Swiss,25.7634
Albisrieden,2043,male,foreign,28.2282
Albisrieden,2043,female,Swiss,24.9712
Albisrieden,2043,female,foreign,21.0373
Albisrieden,2044,male,Swiss,25.7595
Albisrieden,2044,male,foreign,28.2608
Albisrieden,2044,female,Swiss,24.9351
Albisrieden,2044,female,foreign,21.0447
Albisrieden,2045,male,Swiss,25.7556
Albisrieden,2045,male,foreign,28.2934
Albisrieden,2045,female,Swiss,24.8989
Albisrieden,2045,female,foreign,21.0521
Albisrieden,2046,male,Swiss,25.7517
Albisrieden,2046,male,foreign,28.3259
Albisrieden,2046,female,Swiss,24.8628
Albisrieden,2046,female,foreign,21.0595
Albisrieden,2047,male,Swiss,25.7478
Albisrieden,2047,male,foreign,28.3585
Albisrieden,2047,female,Swiss,24.8267
Albisrieden,2047,female,foreign,21.0669
Albisrieden,2048,male,Swiss,25.7439
Albisrieden,2048,male,foreign,28.3911
Albisrieden,2048,female,Swiss,24.7906
Albisrieden,2048,female,foreign,21.0744
Albisrieden,2049,male,Swiss,25.74
Albisrieden,2049,male,foreign,28.4237
Albisrieden,2049,female,Swiss,24.7545
Albisrieden,2049,female,foreign,21.0818
Albisrieden,2050,male,Swiss,25.7361
Albisrieden,2050,male,foreign,28.4563
Albisrieden,2050,female,Swiss,24.7184
Albisrieden,2050,female,foreign,21.0892
Altstetten,2021,male,Swiss,20.7988
Altstetten,2021,male,foreign,35.1386
Altstetten,2021,female,Swiss,19.6214
Altstetten,2021,female,foreign,24.4412
Altstetten,2022,male,Swiss,20.8218
Altstetten,2022,male,foreign,35.0761
Altstetten,2022,female,Swiss,19.6464
Altstetten,2022,female,foreign,24.4557
Altstetten,2023,male,Swiss,20.8448
Altstetten,2023,male,foreign,35.0137
Altstetten,2023,female,Swiss,19.6714
Altstetten,2023,female,foreign,24.4701
Altstetten,2024,male,Swiss,20.8678
Altstetten,2024,male,foreign,34.9512
Altstetten,2024,female,Swiss,19.6964
Altstetten,2024,female,foreign,24.4846
