district,year,age,origin,fer
Affoltern,2050,41,foreign,2.7443
Affoltern,2050,42,Swiss,1.5161
Affoltern,2050,42,foreign,2.215
Affoltern,2050,43,Swiss,0.9608
Affoltern,2050,43,foreign,1.7108
Affoltern,2050,44,Swiss,0.5597
Affoltern,2050,44,foreign,1.1838
Affoltern,2050,45,Swiss,0.2909
Affoltern,2050,45,foreign,0.6779
Affoltern,2050,46,Swiss,0.1283
Affoltern,2050,46,foreign,0.2828
Affoltern,2050,47,Swiss,0.0428
Affoltern,2050,47,foreign,0.0649
Affoltern,2050,48,Swiss,0.0043
Affoltern,2050,48,foreign,0.0179
Affoltern,2050,49,Swiss,0
Affoltern,2050,49,foreign,0.0668
Oerlikon,2021,15,Swiss,0.0054
Oerlikon,2021,15,foreign,0
Oerlikon,2021,16,Swiss,0.0425
Oerlikon,2021,16,foreign,0.5151
Oerlikon,2021,17,Swiss,0.0841
Oerlikon,2021,17,foreign,1.0832
Oerlikon,2021,18,Swiss,0.1325
Oerlikon,2021,18,foreign,1.5997
Oerlikon,2021,19,Swiss,0.1855
Oerlikon,2021,19,foreign,2.0297
Oerlikon,2021,20,Swiss,0.2377
Oerlikon,2021,20,foreign,2.3437
Oerlikon,2021,21,Swiss,0.2862
Oerlikon,2021,21,foreign,2.5288
Oerlikon,2021,22,Swiss,0.3387
Oerlikon,2021,22,foreign,2.5983
Oerlikon,2021,23,Swiss,0.421
Oerlikon,2021,23,foreign,2.5964
Oerlikon,2021,24,Swiss,0.5791
Oerlikon,2021,24,foreign,2.5958
Oerlikon,2021,25,Swiss,0.8731
Oerlikon,2021,25,foreign,2.6862
Oerlikon,2021,26,Swiss,1.3651
Oerlikon,2021,26,foreign,2.9563
Oerlikon,2021,27,Swiss,2.1013
Oerlikon,2021,27,foreign,3.4708
Oerlikon,2021,28,Swiss,3.0952
Oerlikon,2021,28,foreign,4.2511
Oerlikon,2021,29,Swiss,4.3145
Oerlikon,2021,29,foreign,5.263
Oerlikon,2021,30,Swiss,5.678
Oerlikon,2021,30,foreign,6.4178
Oerlikon,2021,31,Swiss,7.0624
Oerlikon,2021,31,foreign,7.587
Oerlikon,2021,32,Swiss,8.319
Oerlikon,2021,32,foreign,8.6272
Oerlikon,2021,33,Swiss,9.2972
Oerlikon,2021,33,foreign,9.4086
Oerlikon,2021,34,Swiss,9.8705
Oerlikon,2021,34,foreign,9.8391
Oerlikon,2021,35,Swiss,9.9596
Oerlikon,2021,35,foreign,9.8777
Oerlikon,2021,36,Swiss,9.548
Oerlikon,2021,36,foreign,9.5347
Oerlikon,2021,37,Swiss,8.686
Oerlikon,2021,37,foreign,8.8608
Oerlikon,2021,38,Swiss,7.4826
Oerlikon,2021,38,foreign,7.9304
Oerlikon,2021,39,Swiss,6.0857
Oerlikon,2021,39,foreign,6.8262
Oerlikon,2021,40,Swiss,4.6546
Oerlikon,2021,40,foreign,5.6292
Oerlikon,2021,41,Swiss,3.3323
Oerlikon,2021,41,foreign,4.4155
Oerlikon,2021,42,Swiss,2.2217
Oerlikon,2021,42,foreign,3.2564
Oerlikon,2021,43,Swiss,1.3739
Oerlikon,2021,43,foreign,2.2188
Oerlikon,2021,44,Swiss,0.7882
Oerlikon,2021,44,foreign,1.3601
Oerlikon,2021,45,Swiss,0.4244
Oerlikon,2021,45,foreign,0.7188
Oerlikon,2021,46,Swiss,0.2213
Oerlikon,2021,46,foreign,0.3031
Oerlikon,2021,47,Swiss,0.116
Oerlikon,2021,47,foreign,0.085
Oerlikon,2021,48,Swiss,0.0581
Oerlikon,2021,48,foreign,0.0043
Oerlikon,2021,49,Swiss,0.0161
Oerlikon,2021,49,foreign,0
Oerlikon,2022,15,Swiss,0.0047
Oerlikon,2022,15,foreign,0
Oerlikon,2022,16,Swiss,0.042
Oerlikon,2022,16,foreign,0.5071
Oerlikon,2022,17,Swiss,0.0835
Oerlikon,2022,17,foreign,1.0678
Oerlikon,2022,18,Swiss,0.1312
Oerlikon,2022,18,foreign,1.5796
Oerlikon,2022,19,Swiss,0.1829
Oerlikon,2022,19,foreign,2.0076
Oerlikon,2022,20,Swiss,0.2331
Oerlikon,2022,20,foreign,2.3213
Oerlikon,2022,21,Swiss,0.2792
Oerlikon,2022,21,foreign,2.5061
Oerlikon,2022,22,Swiss,0.3301
Oerlikon,2022,22,foreign,2.5737
Oerlikon,2022,23,Swiss,0.4127
Oerlikon,2022,23,foreign,2.5676
Oerlikon,2022,24,Swiss,0.5732
Oerlikon,2022,24,foreign,2.5609
Oerlikon,2022,25,Swiss,0.872
Oerlikon,2022,25,foreign,2.6451
Oerlikon,2022,26,Swiss,1.3696
Oerlikon,2022,26,foreign,2.9109
Oerlikon,2022,27,Swiss,2.1099
Oerlikon,2022,27,foreign,3.4248
Oerlikon,2022,28,Swiss,3.1039
Oerlikon,2022,28,foreign,4.2083
Oerlikon,2022,29,Swiss,4.3177
Oerlikon,2022,29,foreign,5.2266
Oerlikon,2022,30,Swiss,5.6702
Oerlikon,2022,30,foreign,6.3889
Oerlikon,2022,31,Swiss,7.0402
Oerlikon,2022,31,foreign,7.5649
Oerlikon,2022,32,Swiss,8.2829
Oerlikon,2022,32,foreign,8.6099
Oerlikon,2022,33,Swiss,9.2517
Oerlikon,2022,33,foreign,9.394
Oerlikon,2022,34,Swiss,9.8232
Oerlikon,2022,34,foreign,9.8264
Oerlikon,2022,35,Swiss,9.9189
Oerlikon,2022,35,foreign,9.8678
Oerlikon,2022,36,Swiss,9.5205
Oerlikon,2022,36,foreign,9.5299
Oerlikon,2022,37,Swiss,8.6748
Oerlikon,2022,37,foreign,8.864
Oerlikon,2022,38,Swiss,7.4864
Oerlikon,2022,38,foreign,7.9434
Oerlikon,2022,39,Swiss,6.0998
Oerlikon,2022,39,foreign,6.8491
Oerlikon,2022,40,Swiss,4.673
Oerlikon,2022,40,foreign,5.6595
Oerlikon,2022,41,Swiss,3.3494
Oerlikon,2022,41,foreign,4.4487
Oerlikon,2022,42,Swiss,2.2342
Oerlikon,2022,42,foreign,3.2876
Oerlikon,2022,43,Swiss,1.3808
Oerlikon,2022,43,foreign,2.2438
Oerlikon,2022,44,Swiss,0.7904
Oerlikon,2022,44,foreign,1.3766
Oerlikon,2022,45,Swiss,0.4238
Oerlikon,2022,45,foreign,0.7269
Oerlikon,2022,46,Swiss,0.2195
Oerlikon,2022,46,foreign,0.3053
Oerlikon,2022,47,Swiss,0.1142
Oerlikon,2022,47,foreign,0.0844
Oerlikon,2022,48,Swiss,0.0568
Oerlikon,2022,48,foreign,0.0038
Oerlikon,2022,49,Swiss,0.0153
Oerlikon,2022,49,foreign,0
Oerlikon,2023,15,Swiss,0.004
Oerlikon,2023,15,foreign,0
Oerlikon,2023,16,Swiss,0.0415
Oerlikon,2023,16,foreign,0.4992
Oerlikon,2023,17,Swiss,0.083
Oerlikon,2023,17,foreign,1.0525
Oerlikon,2023,18,Swiss,0.1304
Oerlikon,2023,18,foreign,1.5595
Oerlikon,2023,19,Swiss,0.181
Oerlikon,2023,19,foreign,1.9854
Oerlikon,2023,20,Swiss,0.2294
Oerlikon,2023,20,foreign,2.2989
Oerlikon,2023,21,Swiss,0.2735
Oerlikon,2023,21,foreign,2.4835
Oerlikon,2023,22,Swiss,0.3228
Oerlikon,2023,22,foreign,2.5492
Oerlikon,2023,23,Swiss,0.4053
Oerlikon,2023,23,foreign,2.5388
Oerlikon,2023,24,Swiss,0.5681
Oerlikon,2023,24,foreign,2.526
Oerlikon,2023,25,Swiss,0.8713
Oerlikon,2023,25,foreign,2.604
Oerlikon,2023,26,Swiss,1.3741
Oerlikon,2023,26,foreign,2.8655
Oerlikon,2023,27,Swiss,2.1184
Oerlikon,2023,27,foreign,3.3787
Oerlikon,2023,28,Swiss,3.1125
Oerlikon,2023,28,foreign,4.1656
Oerlikon,2023,29,Swiss,4.3209
Oerlikon,2023,29,foreign,5.1901
Oerlikon,2023,30,Swiss,5.6624
Oerlikon,2023,30,foreign,6.36
Oerlikon,2023,31,Swiss,7.0181
Oerlikon,2023,31,foreign,7.5428
Oerlikon,2023,32,Swiss,8.2468
Oerlikon,2023,32,foreign,8.5925
Oerlikon,2023,33,Swiss,9.2062
Oerlikon,2023,33,foreign,9.3794
Oerlikon,2023,34,Swiss,9.7758
Oerlikon,2023,34,foreign,9.8137
Oerlikon,2023,35,Swiss,9.8781
Oerlikon,2023,35,foreign,9.8578
Oerlikon,2023,36,Swiss,9.493
Oerlikon,2023,36,foreign,9.5251
Oerlikon,2023,37,Swiss,8.6635
Oerlikon,2023,37,foreign,8.8671
Oerlikon,2023,38,Swiss,7.4902
Oerlikon,2023,38,foreign,7.9565
Oerlikon,2023,39,Swiss,6.114
Oerlikon,2023,39,foreign,6.8719
Oerlikon,2023,40,Swiss,4.6914
Oerlikon,2023,40,foreign,5.6897
Oerlikon,2023,41,Swiss,3.3666
Oerlikon,2023,41,foreign,4.482
Oerlikon,2023,42,Swiss,2.2467
Oerlikon,2023,42,foreign,3.3189
Oerlikon,2023,43,Swiss,1.3876
Oerlikon,2023,43,foreign,2.2688
Oerlikon,2023,44,Swiss,0.7926
Oerlikon,2023,44,foreign,1.393
Oerlikon,2023,45,Swiss,0.4232
Oerlikon,2023,45,foreign,0.7351
Oerlikon,2023,46,Swiss,0.218
Oerlikon,2023,46,foreign,0.3074
Oerlikon,2023,47,Swiss,0.1127
Oerlikon,2023,47,foreign,0.0838
Oerlikon,2023,48,Swiss,0.0557
Oerlikon,2023,48,foreign,0.0033
Oerlikon,2023,49,Swiss,0.0147
Oerlikon,2023,49,foreign,0
Oerlikon,2024,15,Swiss,0.0032
Oerlikon,2024,15,foreign,0
Oerlikon,2024,16,Swiss,0.041
Oerlikon,2024,16,foreign,0.4915
Oerlikon,2024,17,Swiss,0.0827
Oerlikon,2024,17,foreign,1.0375
Oerlikon,2024,18,Swiss,0.1298
Oerlikon,2024,18,foreign,1.5395
Oerlikon,2024,19,Swiss,0.1796
Oerlikon,2024,19,foreign,1.9633
Oerlikon,2024,20,Swiss,0.2265
Oerlikon,2024,20,foreign,2.2763
Oerlikon,2024,21,Swiss,0.2687
Oerlikon,2024,21,foreign,2.4606
Oerlikon,2024,22,Swiss,0.3165
Oerlikon,2024,22,foreign,2.5247
Oerlikon,2024,23,Swiss,0.3989
Oerlikon,2024,23,foreign,2.5105
Oerlikon,2024,24,Swiss,0.5637
Oerlikon,2024,24,foreign,2.492
Oerlikon,2024,25,Swiss,0.871
Oerlikon,2024,25,foreign,2.5641
Oerlikon,2024,26,Swiss,1.379
Oerlikon,2024,26,foreign,2.8214
Oerlikon,2024,27,Swiss,2.1271
Oerlikon,2024,27,foreign,3.3337
Oerlikon,2024,28,Swiss,3.1213
Oerlikon,2024,28,foreign,4.1234
Oerlikon,2024,29,Swiss,4.3242
Oerlikon,2024,29,foreign,5.1538
Oerlikon,2024,30,Swiss,5.6548
Oerlikon,2024,30,foreign,6.3309
Oerlikon,2024,31,Swiss,6.9961
Oerlikon,2024,31,foreign,7.5203
Oerlikon,2024,32,Swiss,8.2106
Oerlikon,2024,32,foreign,8.575
Oerlikon,2024,33,Swiss,9.1604
Oerlikon,2024,33,foreign,9.3648
Oerlikon,2024,34,Swiss,9.728
Oerlikon,2024,34,foreign,9.8012
Oerlikon,2024,35,Swiss,9.8369
Oerlikon,2024,35,foreign,9.8481
Oerlikon,2024,36,Swiss,9.4651
Oerlikon,2024,36,foreign,9.5204
Oerlikon,2024,37,Swiss,8.652
Oerlikon,2024,37,foreign,8.8702
Oerlikon,2024,38,Swiss,7.4939
Oerlikon,2024,38,foreign,7.9694
Oerlikon,2024,39,Swiss,6.1282
Oerlikon,2024,39,foreign,6.8946
Oerlikon,2024,40,Swiss,4.7101
Oerlikon,2024,40,foreign,5.7199
Oerlikon,2024,41,Swiss,3.384
Oerlikon,2024,41,foreign,4.5153
Oerlikon,2024,42,Swiss,2.2594
Oerlikon,2024,42,foreign,3.3503
Oerlikon,2024,43,Swiss,1.3947
Oerlikon,2024,43,foreign,2.2939
Oerlikon,2024,44,Swiss,0.7951
Oerlikon,2024,44,foreign,1.4095
Oerlikon,2024,45,Swiss,0.4229
Oerlikon,2024,45,foreign,0.7432
Oerlikon,2024,46,Swiss,0.2166
Oerlikon,2024,46,foreign,0.3094
Oerlikon,2024,47,Swiss,0.1114
Oerlikon,2024,47,foreign,0.083
Oerlikon,2024,48,Swiss,0.0548
Oerlikon,2024,48,foreign,0.0027
Oerlikon,2024,49,Swiss,0.0142
Oerlikon,2024,49,foreign,0
Oerlikon,2025,15,Swiss,0.0025
Oerlikon,2025,15,foreign,0
Oerlikon,2025,16,Swiss,0.0406
Oerlikon,2025,16,foreign,0.4842
Oerlikon,2025,17,Swiss,0.0824
Oerlikon,2025,17,foreign,1.0229
Oerlikon,2025,18,Swiss,0.1296
Oerlikon,2025,18,foreign,1.5199
Oerlikon,2025,19,Swiss,0.1789
Oerlikon,2025,19,foreign,1.9412
Oerlikon,2025,20,Swiss,0.2246
Oerlikon,2025,20,foreign,2.2535
Oerlikon,2025,21,Swiss,0.2652
Oerlikon,2025,21,foreign,2.4376
Oerlikon,2025,22,Swiss,0.3116
Oerlikon,2025,22,foreign,2.5003
Oerlikon,2025,23,Swiss,0.3936
Oerlikon,2025,23,foreign,2.4827
Oerlikon,2025,24,Swiss,0.56
Oerlikon,2025,24,foreign,2.4592
Oerlikon,2025,25,Swiss,0.871
Oerlikon,2025,25,foreign,2.5258
Oerlikon,2025,26,Swiss,1.3836
Oerlikon,2025,26,foreign,2.7791
Oerlikon,2025,27,Swiss,2.1354
Oerlikon,2025,27,foreign,3.2901
Oerlikon,2025,28,Swiss,3.1297
Oerlikon,2025,28,foreign,4.0821
Oerlikon,2025,29,Swiss,4.3273
Oerlikon,2025,29,foreign,5.1177
Oerlikon,2025,30,Swiss,5.6471
Oerlikon,2025,30,foreign,6.3015
Oerlikon,2025,31,Swiss,6.9741
Oerlikon,2025,31,foreign,7.4974
Oerlikon,2025,32,Swiss,8.1747
Oerlikon,2025,32,foreign,8.5571
Oerlikon,2025,33,Swiss,9.1148
Oerlikon,2025,33,foreign,9.3502
Oerlikon,2025,34,Swiss,9.6805
Oerlikon,2025,34,foreign,9.7888
Oerlikon,2025,35,Swiss,9.7959
Oerlikon,2025,35,foreign,9.8387
Oerlikon,2025,36,Swiss,9.4375
Oerlikon,2025,36,foreign,9.516
Oerlikon,2025,37,Swiss,8.6408
Oerlikon,2025,37,foreign,8.8733
Oerlikon,2025,38,Swiss,7.4978
Oerlikon,2025,38,foreign,7.982
Oerlikon,2025,39,Swiss,6.1425
Oerlikon,2025,39,foreign,6.9171
Oerlikon,2025,40,Swiss,4.7285
Oerlikon,2025,40,foreign,5.7499
Oerlikon,2025,41,Swiss,3.4011
Oerlikon,2025,41,foreign,4.5487
Oerlikon,2025,42,Swiss,2.2718
Oerlikon,2025,42,foreign,3.3819
Oerlikon,2025,43,Swiss,1.4015
Oerlikon,2025,43,foreign,2.3192
Oerlikon,2025,44,Swiss,0.7974
Oerlikon,2025,44,foreign,1.4262
Oerlikon,2025,45,Swiss,0.4227
Oerlikon,2025,45,foreign,0.7512
Oerlikon,2025,46,Swiss,0.21560000000000001
Oerlikon,2025,46,foreign,0.3112
Oerlikon,2025,47,Swiss,0.1104
Oerlikon,2025,47,foreign,0.082
Oerlikon,2025,48,Swiss,0.0542
Oerlikon,2025,48,foreign,0.0021
Oerlikon,2025,49,Swiss,0.0139
Oerlikon,2025,49,foreign,0
Oerlikon,2026,15,Swiss,0.0017
Oerlikon,2026,15,foreign,0
Oerlikon,2026,16,Swiss,0.0401
Oerlikon,2026,16,foreign,0.4775
Oerlikon,2026,17,Swiss,0.0823
Oerlikon,2026,17,foreign,1.0088
Oerlikon,2026,18,Swiss,0.1297
Oerlikon,2026,18,foreign,1.5006
Oerlikon,2026,19,Swiss,0.1787
Oerlikon,2026,19,foreign,1.9191
Oerlikon,2026,20,Swiss,0.2237
Oerlikon,2026,20,foreign,2.2306
Oerlikon,2026,21,Swiss,0.2628
Oerlikon,2026,21,foreign,2.4145
Oerlikon,2026,22,Swiss,0.3078
Oerlikon,2026,22,foreign,2.4762
Oerlikon,2026,23,Swiss,0.3893
Oerlikon,2026,23,foreign,2.4559
Oerlikon,2026,24,Swiss,0.5571
Oerlikon,2026,24,foreign,2.4283
Oerlikon,2026,25,Swiss,0.8713
Oerlikon,2026,25,foreign,2.4901
Oerlikon,2026,26,Swiss,1.3884
Oerlikon,2026,26,foreign,2.7394
Oerlikon,2026,27,Swiss,2.1436
Oerlikon,2026,27,foreign,3.2488
Oerlikon,2026,28,Swiss,3.1379
Oerlikon,2026,28,foreign,4.0423
Oerlikon,2026,29,Swiss,4.3303
Oerlikon,2026,29,foreign,5.0822
Oerlikon,2026,30,Swiss,5.6394
Oerlikon,2026,30,foreign,6.2719
Oerlikon,2026,31,Swiss,6.9523
Oerlikon,2026,31,foreign,7.474
Oerlikon,2026,32,Swiss,8.1388
Oerlikon,2026,32,foreign,8.5387
Oerlikon,2026,33,Swiss,9.0693
Oerlikon,2026,33,foreign,9.3354
Oerlikon,2026,34,Swiss,9.633
Oerlikon,2026,34,foreign,9.7767
Oerlikon,2026,35,Swiss,9.7549
Oerlikon,2026,35,foreign,9.8297
Oerlikon,2026,36,Swiss,9.4098
Oerlikon,2026,36,foreign,9.5118
Oerlikon,2026,37,Swiss,8.6296
Oerlikon,2026,37,foreign,8.8765
Oerlikon,2026,38,Swiss,7.5017
Oerlikon,2026,38,foreign,7.9946
Oerlikon,2026,39,Swiss,6.1568
Oerlikon,2026,39,foreign,6.9392
Oerlikon,2026,40,Swiss,4.747
Oerlikon,2026,40,foreign,5.7796
Oerlikon,2026,41,Swiss,3.4182
Oerlikon,2026,41,foreign,4.5819
Oerlikon,2026,42,Swiss,2.284
Oerlikon,2026,42,foreign,3.4134
Oerlikon,2026,43,Swiss,1.4083
Oerlikon,2026,43,foreign,2.3445
Oerlikon,2026,44,Swiss,0.7998
Oerlikon,2026,44,foreign,1.4426
Oerlikon,2026,45,Swiss,0.4227
Oerlikon,2026,45,foreign,0.7588
Oerlikon,2026,46,Swiss,0.2148
Oerlikon,2026,46,foreign,0.3125
Oerlikon,2026,47,Swiss,0.1097
Oerlikon,2026,47,foreign,0.0808
Oerlikon,2026,48,Swiss,0.0537
Oerlikon,2026,48,foreign,0.0014
Oerlikon,2026,49,Swiss,0.0137
Oerlikon,2026,49,foreign,0
Oerlikon,2027,15,Swiss,0.001
Oerlikon,2027,15,foreign,0
Oerlikon,2027,16,Swiss,0.0397
Oerlikon,2027,16,foreign,0.4713
Oerlikon,2027,17,Swiss,0.0824
Oerlikon,2027,17,foreign,0.9955
Oerlikon,2027,18,Swiss,0.1301
Oerlikon,2027,18,foreign,1.482
Oerlikon,2027,19,Swiss,0.1792
Oerlikon,2027,19,foreign,1.8975
Oerlikon,2027,20,Swiss,0.2236
Oerlikon,2027,20,foreign,2.2078
Oerlikon,2027,21,Swiss,0.2616
Oerlikon,2027,21,foreign,2.3913
Oerlikon,2027,22,Swiss,0.3051
Oerlikon,2027,22,foreign,2.4523
Oerlikon,2027,23,Swiss,0.386
Oerlikon,2027,23,foreign,2.4302
Oerlikon,2027,24,Swiss,0.5548
Oerlikon,2027,24,foreign,2.3993
Oerlikon,2027,25,Swiss,0.872
Oerlikon,2027,25,foreign,2.4571
Oerlikon,2027,26,Swiss,1.3932
Oerlikon,2027,26,foreign,2.7028
Oerlikon,2027,27,Swiss,2.1517
Oerlikon,2027,27,foreign,3.2102
Oerlikon,2027,28,Swiss,3.146
Oerlikon,2027,28,foreign,4.0042
Oerlikon,2027,29,Swiss,4.3333
Oerlikon,2027,29,foreign,5.0473
Oerlikon,2027,30,Swiss,5.6318
Oerlikon,2027,30,foreign,6.2421
Oerlikon,2027,31,Swiss,6.9305
Oerlikon,2027,31,foreign,7.4498
Oerlikon,2027,32,Swiss,8.103
Oerlikon,2027,32,foreign,8.5197
Oerlikon,2027,33,Swiss,9.0238
Oerlikon,2027,33,foreign,9.3203
Oerlikon,2027,34,Swiss,9.5854
Oerlikon,2027,34,foreign,9.7648
Oerlikon,2027,35,Swiss,9.7138
Oerlikon,2027,35,foreign,9.8211
Oerlikon,2027,36,Swiss,9.3821
Oerlikon,2027,36,foreign,9.5081
Oerlikon,2027,37,Swiss,8.6184
Oerlikon,2027,37,foreign,8.8799
Oerlikon,2027,38,Swiss,7.5057
Oerlikon,2027,38,foreign,8.007
Oerlikon,2027,39,Swiss,6.1712
Oerlikon,2027,39,foreign,6.961
Oerlikon,2027,40,Swiss,4.7655
Oerlikon,2027,40,foreign,5.8089
Oerlikon,2027,41,Swiss,3.4352
Oerlikon,2027,41,foreign,4.6147
Oerlikon,2027,42,Swiss,2.2963
Oerlikon,2027,42,foreign,3.4446
Oerlikon,2027,43,Swiss,1.415
Oerlikon,2027,43,foreign,2.3694
Oerlikon,2027,44,Swiss,0.8023
Oerlikon,2027,44,foreign,1.4585
Oerlikon,2027,45,Swiss,0.4229
Oerlikon,2027,45,foreign,0.7659
Oerlikon,2027,46,Swiss,0.2142
Oerlikon,2027,46,foreign,0.3133
Oerlikon,2027,47,Swiss,0.1091
Oerlikon,2027,47,foreign,0.079
Oerlikon,2027,48,Swiss,0.0533
Oerlikon,2027,48,foreign,7e-4
Oerlikon,2027,49,Swiss,0.0134
Oerlikon,2027,49,foreign,0
Oerlikon,2028,15,Swiss,3e-4
Oerlikon,2028,15,foreign,0
Oerlikon,2028,16,Swiss,0.0394
Oerlikon,2028,16,foreign,0.4658
Oerlikon,2028,17,Swiss,0.0824
Oerlikon,2028,17,foreign,0.9831
Oerlikon,2028,18,Swiss,0.1305
Oerlikon,2028,18,foreign,1.4643
Oerlikon,2028,19,Swiss,0.1798
Oerlikon,2028,19,foreign,1.8764
Oerlikon,2028,20,Swiss,0.2238
Oerlikon,2028,20,foreign,2.185
Oerlikon,2028,21,Swiss,0.2607
Oerlikon,2028,21,foreign,2.368
Oerlikon,2028,22,Swiss,0.303
Oerlikon,2028,22,foreign,2.4286
Oerlikon,2028,23,Swiss,0.3832
Oerlikon,2028,23,foreign,2.4054
Oerlikon,2028,24,Swiss,0.5529
Oerlikon,2028,24,foreign,2.3722
Oerlikon,2028,25,Swiss,0.873
Oerlikon,2028,25,foreign,2.4268
Oerlikon,2028,26,Swiss,1.3981
Oerlikon,2028,26,foreign,2.6692
Oerlikon,2028,27,Swiss,2.1599
Oerlikon,2028,27,foreign,3.1743
Oerlikon,2028,28,Swiss,3.1541
Oerlikon,2028,28,foreign,3.968
Oerlikon,2028,29,Swiss,4.3362
Oerlikon,2028,29,foreign,5.0132
Oerlikon,2028,30,Swiss,5.6241
Oerlikon,2028,30,foreign,6.2121
Oerlikon,2028,31,Swiss,6.9087
Oerlikon,2028,31,foreign,7.4251
Oerlikon,2028,32,Swiss,8.0671
Oerlikon,2028,32,foreign,8.5
Oerlikon,2028,33,Swiss,8.9783
Oerlikon,2028,33,foreign,9.305
Oerlikon,2028,34,Swiss,9.5378
Oerlikon,2028,34,foreign,9.753
Oerlikon,2028,35,Swiss,9.6727
Oerlikon,2028,35,foreign,9.813
Oerlikon,2028,36,Swiss,9.3544
Oerlikon,2028,36,foreign,9.5049
Oerlikon,2028,37,Swiss,8.6072
Oerlikon,2028,37,foreign,8.8835
Oerlikon,2028,38,Swiss,7.5097
Oerlikon,2028,38,foreign,8.0192
Oerlikon,2028,39,Swiss,6.1855
Oerlikon,2028,39,foreign,6.9824
Oerlikon,2028,40,Swiss,4.7839
Oerlikon,2028,40,foreign,5.8378
Oerlikon,2028,41,Swiss,3.4521
Oerlikon,2028,41,foreign,4.6471
Oerlikon,2028,42,Swiss,2.3085
Oerlikon,2028,42,foreign,3.4754
Oerlikon,2028,43,Swiss,1.4218
Oerlikon,2028,43,foreign,2.3939
Oerlikon,2028,44,Swiss,0.8049
Oerlikon,2028,44,foreign,1.4739
Oerlikon,2028,45,Swiss,0.4232
Oerlikon,2028,45,foreign,0.7722
Oerlikon,2028,46,Swiss,0.2138
Oerlikon,2028,46,foreign,0.3133
Oerlikon,2028,47,Swiss,0.1087
Oerlikon,2028,47,foreign,0.0768
Oerlikon,2028,48,Swiss,0.0531
Oerlikon,2028,48,foreign,0
Oerlikon,2028,49,Swiss,0.0132
Oerlikon,2028,49,foreign,0
Oerlikon,2029,15,Swiss,0
Oerlikon,2029,15,foreign,0
Oerlikon,2029,16,Swiss,0.0391
Oerlikon,2029,16,foreign,0.461
Oerlikon,2029,17,Swiss,0.0825
Oerlikon,2029,17,foreign,0.9716
Oerlikon,2029,18,Swiss,0.131
Oerlikon,2029,18,foreign,1.4474
Oerlikon,2029,19,Swiss,0.1805
Oerlikon,2029,19,foreign,1.8559
Oerlikon,2029,20,Swiss,0.2242
Oerlikon,2029,20,foreign,2.1627
Oerlikon,2029,21,Swiss,0.2601
Oerlikon,2029,21,foreign,2.3452
Oerlikon,2029,22,Swiss,0.3012
Oerlikon,2029,22,foreign,2.4058
Oerlikon,2029,23,Swiss,0.3808
Oerlikon,2029,23,foreign,2.3822
Oerlikon,2029,24,Swiss,0.5514
Oerlikon,2029,24,foreign,2.3475
Oerlikon,2029,25,Swiss,0.8743
Oerlikon,2029,25,foreign,2.3994
Oerlikon,2029,26,Swiss,1.4033
Oerlikon,2029,26,foreign,2.6385
Oerlikon,2029,27,Swiss,2.1681
Oerlikon,2029,27,foreign,3.1409
Oerlikon,2029,28,Swiss,3.1622
Oerlikon,2029,28,foreign,3.9334
Oerlikon,2029,29,Swiss,4.339
Oerlikon,2029,29,foreign,4.9797
Oerlikon,2029,30,Swiss,5.6164
Oerlikon,2029,30,foreign,6.182
Oerlikon,2029,31,Swiss,6.8868
Oerlikon,2029,31,foreign,7.3997
Oerlikon,2029,32,Swiss,8.0313
Oerlikon,2029,32,foreign,8.4798
Oerlikon,2029,33,Swiss,8.9328
Oerlikon,2029,33,foreign,9.2895
Oerlikon,2029,34,Swiss,9.4902
Oerlikon,2029,34,foreign,9.7415
Oerlikon,2029,35,Swiss,9.6317
Oerlikon,2029,35,foreign,9.8054
Oerlikon,2029,36,Swiss,9.3268
Oerlikon,2029,36,foreign,9.5021
Oerlikon,2029,37,Swiss,8.5961
Oerlikon,2029,37,foreign,8.8874
Oerlikon,2029,38,Swiss,7.5137
Oerlikon,2029,38,foreign,8.0314
Oerlikon,2029,39,Swiss,6.1998
Oerlikon,2029,39,foreign,7.0035
Oerlikon,2029,40,Swiss,4.8022
Oerlikon,2029,40,foreign,5.866
Oerlikon,2029,41,Swiss,3.4691
Oerlikon,2029,41,foreign,4.6788
Oerlikon,2029,42,Swiss,2.3207
Oerlikon,2029,42,foreign,3.5054
Oerlikon,2029,43,Swiss,1.4287
Oerlikon,2029,43,foreign,2.4175
Oerlikon,2029,44,Swiss,0.8076
Oerlikon,2029,44,foreign,1.4884
Oerlikon,2029,45,Swiss,0.4236
Oerlikon,2029,45,foreign,0.7777
Oerlikon,2029,46,Swiss,0.2134
Oerlikon,2029,46,foreign,0.3126
Oerlikon,2029,47,Swiss,0.1084
Oerlikon,2029,47,foreign,0.0741
Oerlikon,2029,48,Swiss,0.0529
Oerlikon,2029,48,foreign,0
Oerlikon,2029,49,Swiss,0.013
Oerlikon,2029,49,foreign,0.0019
Oerlikon,2030,15,Swiss,0
Oerlikon,2030,15,foreign,0
Oerlikon,2030,16,Swiss,0.0388
Oerlikon,2030,16,foreign,0.4569
Oerlikon,2030,17,Swiss,0.0825
Oerlikon,2030,17,foreign,0.9611
Oerlikon,2030,18,Swiss,0.1315
Oerlikon,2030,18,foreign,1.4316
Oerlikon,2030,19,Swiss,0.1812
Oerlikon,2030,19,foreign,1.8363
