year,age,sex,mor
2040,110,male,100
2040,110,female,100
2040,111,male,100
2040,111,female,100
2040,112,male,100
2040,112,female,100
2040,113,male,100
2040,113,female,100
2040,114,male,100
2040,114,female,100
2040,115,male,100
2040,115,female,100
2040,116,male,100
2040,116,female,100
2040,117,male,100
2040,117,female,100
2040,118,male,100
2040,118,female,100
2040,119,male,100
2040,119,female,100
2040,120,male,100
2040,120,female,100
2041,0,male,0.2945
2041,0,female,0.3436
2041,1,male,0.0466
2041,1,female,0.0404
2041,2,male,0.0237
2041,2,female,0.016
2041,3,male,0.0168
2041,3,female,0.0097
2041,4,male,0.0119
2041,4,female,0.0066
2041,5,male,0.0081
2041,5,female,0.0051
2041,6,male,0.0053
2041,6,female,0.0044
2041,7,male,0.0033
2041,7,female,0.0043
2041,8,male,0.002
2041,8,female,0.0045
2041,9,male,0.002
2041,9,female,0.0048
2041,10,male,0.0022
2041,10,female,0.0054
2041,11,male,0.0022
2041,11,female,0.0058
2041,12,male,0.0019
2041,12,female,0.006
2041,13,male,0.0019
2041,13,female,0.0062
2041,14,male,0.0026
2041,14,female,0.0065
2041,15,male,0.0057
2041,15,female,0.0078
2041,16,male,0.0122
2041,16,female,0.0101
2041,17,male,0.0214
2041,17,female,0.014
2041,18,male,0.0347
2041,18,female,0.0189
2041,19,male,0.0482
2041,19,female,0.0234
2041,20,male,0.0559
2041,20,female,0.0258
2041,21,male,0.0566
2041,21,female,0.0256
2041,22,male,0.0525
2041,22,female,0.0238
2041,23,male,0.047
2041,23,female,0.0217
2041,24,male,0.0422
2041,24,female,0.02
2041,25,male,0.0386
2041,25,female,0.0186
2041,26,male,0.0358
2041,26,female,0.0178
2041,27,male,0.0337
2041,27,female,0.0172
2041,28,male,0.0323
2041,28,female,0.0171
2041,29,male,0.0317
2041,29,female,0.0174
2041,30,male,0.0316
2041,30,female,0.0178
2041,31,male,0.032
2041,31,female,0.0186
2041,32,male,0.0329
2041,32,female,0.0194
2041,33,male,0.0342
2041,33,female,0.0207
2041,34,male,0.036
2041,34,female,0.0222
2041,35,male,0.0381
2041,35,female,0.0237
2041,36,male,0.0409
2041,36,female,0.0257
2041,37,male,0.0443
2041,37,female,0.028
2041,38,male,0.0483
2041,38,female,0.0307
2041,39,male,0.0532
2041,39,female,0.034
2041,40,male,0.059
2041,40,female,0.0379
2041,41,male,0.0662
2041,41,female,0.0425
2041,42,male,0.0743
2041,42,female,0.0477
2041,43,male,0.0837
2041,43,female,0.0537
2041,44,male,0.0944
2041,44,female,0.0605
2041,45,male,0.1063
2041,45,female,0.0681
2041,46,male,0.1192
2041,46,female,0.076
2041,47,male,0.1329
2041,47,female,0.0845
2041,48,male,0.1477
2041,48,female,0.0934
2041,49,male,0.1633
2041,49,female,0.1029
2041,50,male,0.1798
2041,50,female,0.1127
2041,51,male,0.1973
2041,51,female,0.1231
2041,52,male,0.216
2041,52,female,0.1341
2041,53,male,0.2364
2041,53,female,0.1463
2041,54,male,0.2586
2041,54,female,0.1595
2041,55,male,0.2832
2041,55,female,0.1744
2041,56,male,0.3103
2041,56,female,0.1908
2041,57,male,0.3405
2041,57,female,0.2092
2041,58,male,0.3737
2041,58,female,0.2296
2041,59,male,0.4104
2041,59,female,0.2523
2041,60,male,0.451
2041,60,female,0.2772
2041,61,male,0.4953
2041,61,female,0.3045
2041,62,male,0.5438
2041,62,female,0.3337
2041,63,male,0.5972
2041,63,female,0.3658
2041,64,male,0.6561
2041,64,female,0.4013
2041,65,male,0.7215
2041,65,female,0.4407
2041,66,male,0.7938
2041,66,female,0.4842
2041,67,male,0.8742
2041,67,female,0.5327
2041,68,male,0.9641
2041,68,female,0.5869
2041,69,male,1.0644
2041,69,female,0.6473
2041,70,male,1.1766
2041,70,female,0.7153
2041,71,male,1.3017
2041,71,female,0.7915
2041,72,male,1.442
2041,72,female,0.8777
2041,73,male,1.5995
2041,73,female,0.9749
2041,74,male,1.7759
2041,74,female,1.0852
2041,75,male,1.9728
2041,75,female,1.2104
2041,76,male,2.1927
2041,76,female,1.3526
2041,77,male,2.4391
2041,77,female,1.5148
2041,78,male,2.7142
2041,78,female,1.7
2041,79,male,3.0214
2041,79,female,1.911
2041,80,male,3.3649
2041,80,female,2.1535
2041,81,male,3.7471
2041,81,female,2.4306
2041,82,male,4.1756
2041,82,female,2.7503
2041,83,male,4.6537
2041,83,female,3.1178
2041,84,male,5.1906
2041,84,female,3.5416
2041,85,male,5.7899
2041,85,female,4.031
2041,86,male,6.4665
2041,86,female,4.5981
2041,87,male,7.2286
2041,87,female,5.2572
2041,88,male,8.0936
2041,88,female,6.0251
2041,89,male,9.0715
2041,89,female,6.9205
2041,90,male,10.1865
2041,90,female,7.9688
2041,91,male,11.453
2041,91,female,9.1925
2041,92,male,12.9084
2041,92,female,10.6335
2041,93,male,14.5777
2041,93,female,12.3209
2041,94,male,16.4933
2041,94,female,14.3025
2041,95,male,18.6927
2041,95,female,16.6333
2041,96,male,21.2587
2041,96,female,19.3815
2041,97,male,24.1208
2041,97,female,22.5515
2041,98,male,27.4758
2041,98,female,26.2258
2041,99,male,31.5833
2041,99,female,30.1717
2041,100,male,36.2651
2041,100,female,34.5556
2041,101,male,41.4275
2041,101,female,39.3839
2041,102,male,47.4665
2041,102,female,44.8872
2041,103,male,54.0952
2041,103,female,50.9611
2041,104,male,61.0211
2041,104,female,57.3231
2041,105,male,68.1703
2041,105,female,64.083
2041,106,male,75.1584
2041,106,female,70.7715
2041,107,male,81.6219
2041,107,female,75.7904
2041,108,male,83.0893
2041,108,female,78.2122
2041,109,male,100
2041,109,female,82.5423
2041,110,male,100
2041,110,female,100
2041,111,male,100
2041,111,female,100
2041,112,male,100
2041,112,female,100
2041,113,male,100
2041,113,female,100
2041,114,male,100
2041,114,female,100
2041,115,male,100
2041,115,female,100
2041,116,male,100
2041,116,female,100
2041,117,male,100
2041,117,female,100
2041,118,male,100
2041,118,female,100
2041,119,male,100
2041,119,female,100
2041,120,male,100
2041,120,female,100
2042,0,male,0.2896
2042,0,female,0.339
2042,1,male,0.0466
2042,1,female,0.0403
2042,2,male,0.0237
2042,2,female,0.0159
2042,3,male,0.0168
2042,3,female,0.0097
2042,4,male,0.0118
2042,4,female,0.0066
2042,5,male,0.008
2042,5,female,0.0051
2042,6,male,0.0052
2042,6,female,0.0042
2042,7,male,0.0032
2042,7,female,0.0041
2042,8,male,0.0023
2042,8,female,0.0043
2042,9,male,0.002
2042,9,female,0.0047
2042,10,male,0.0022
2042,10,female,0.0052
2042,11,male,0.0022
2042,11,female,0.0056
2042,12,male,0.0018
2042,12,female,0.006
2042,13,male,0.0018
2042,13,female,0.006
2042,14,male,0.0025
2042,14,female,0.0065
2042,15,male,0.0056
2042,15,female,0.0076
2042,16,male,0.0119
2042,16,female,0.0099
2042,17,male,0.0211
2042,17,female,0.0138
2042,18,male,0.0344
2042,18,female,0.0187
2042,19,male,0.0478
2042,19,female,0.0233
2042,20,male,0.0556
2042,20,female,0.0256
2042,21,male,0.0562
2042,21,female,0.0254
2042,22,male,0.0521
2042,22,female,0.0237
2042,23,male,0.0466
2042,23,female,0.0216
2042,24,male,0.0418
2042,24,female,0.0197
2042,25,male,0.0382
2042,25,female,0.0184
2042,26,male,0.0354
2042,26,female,0.0175
2042,27,male,0.0333
2042,27,female,0.0171
2042,28,male,0.032
2042,28,female,0.017
2042,29,male,0.0312
2042,29,female,0.0171
2042,30,male,0.0311
2042,30,female,0.0175
2042,31,male,0.0314
2042,31,female,0.0183
2042,32,male,0.0323
2042,32,female,0.0192
2042,33,male,0.0336
2042,33,female,0.0204
2042,34,male,0.0353
2042,34,female,0.0218
2042,35,male,0.0376
2042,35,female,0.0234
2042,36,male,0.0402
2042,36,female,0.0253
2042,37,male,0.0435
2042,37,female,0.0277
2042,38,male,0.0475
2042,38,female,0.0304
2042,39,male,0.0524
2042,39,female,0.0336
2042,40,male,0.0582
2042,40,female,0.0373
2042,41,male,0.065
2042,41,female,0.0419
2042,42,male,0.0732
2042,42,female,0.0471
2042,43,male,0.0825
2042,43,female,0.053
2042,44,male,0.0931
2042,44,female,0.0598
2042,45,male,0.1048
2042,45,female,0.0671
2042,46,male,0.1176
2042,46,female,0.0751
2042,47,male,0.1313
2042,47,female,0.0834
2042,48,male,0.1457
2042,48,female,0.0923
2042,49,male,0.1611
2042,49,female,0.1015
2042,50,male,0.1774
2042,50,female,0.1114
2042,51,male,0.1947
2042,51,female,0.1216
2042,52,male,0.2133
2042,52,female,0.1326
2042,53,male,0.2333
2042,53,female,0.1444
2042,54,male,0.2552
2042,54,female,0.1577
2042,55,male,0.2793
2042,55,female,0.1721
2042,56,male,0.3061
2042,56,female,0.1885
2042,57,male,0.3356
2042,57,female,0.2065
2042,58,male,0.3685
2042,58,female,0.2267
2042,59,male,0.4048
2042,59,female,0.249
2042,60,male,0.4447
2042,60,female,0.2738
2042,61,male,0.4886
2042,61,female,0.3002
2042,62,male,0.5363
2042,62,female,0.3294
2042,63,male,0.589
2042,63,female,0.3612
2042,64,male,0.6471
2042,64,female,0.396
2042,65,male,0.7115
2042,65,female,0.4347
2042,66,male,0.7829
2042,66,female,0.4777
2042,67,male,0.86240000000000006
2042,67,female,0.5254
2042,68,male,0.9508
2042,68,female,0.5788
2042,69,male,1.0499
2042,69,female,0.6385
2042,70,male,1.1606
2042,70,female,0.7055
2042,71,male,1.2846
2042,71,female,0.7811
2042,72,male,1.423
2042,72,female,0.8658
2042,73,male,1.5781
2042,73,female,0.9621
2042,74,male,1.7523
2042,74,female,1.0707
2042,75,male,1.9473
2042,75,female,1.1944
2042,76,male,2.1647
2042,76,female,1.335
2042,77,male,2.4077
2042,77,female,1.495
2042,78,male,2.6795
2042,78,female,1.6778
2042,79,male,2.9829
2042,79,female,1.8868
2042,80,male,3.3217
2042,80,female,2.1254
2042,81,male,3.7003
2042,81,female,2.4
2042,82,male,4.1221
2042,82,female,2.7144
2042,83,male,4.5954
2042,83,female,3.0777
2042,84,male,5.1243
2042,84,female,3.4962
2042,85,male,5.7192
2042,85,female,3.9801
2042,86,male,6.385
2042,86,female,4.5399
2042,87,male,7.1381
2042,87,female,5.1902
2042,88,male,7.9894
2042,88,female,5.9477
2042,89,male,8.9581
2042,89,female,6.8323
2042,90,male,10.058
2042,90,female,7.8661
2042,91,male,11.3134
2042,91,female,9.0786
2042,92,male,12.7453
2042,92,female,10.4966
2042,93,male,14.3953
2042,93,female,12.169
2042,94,male,16.2896
2042,94,female,14.1273
2042,95,male,18.4701
2042,95,female,16.428
2042,96,male,20.9723
2042,96,female,19.1304
2042,97,male,23.8984
2042,97,female,22.3128
2042,98,male,27.1879
2042,98,female,25.932
2042,99,male,31.2505
2042,99,female,29.8796
2042,100,male,36.0038
2042,100,female,34.2385
2042,101,male,41.2304
2042,101,female,39.127
2042,102,male,46.8931
2042,102,female,44.4174
2042,103,male,53.3846
2042,103,female,50.3764
2042,104,male,60.3315
2042,104,female,56.7651
2042,105,male,67.4613
2042,105,female,63.1975
2042,106,male,74.482
2042,106,female,69.5075
2042,107,male,80.1568
2042,107,female,74.6088
2042,108,male,82.6458
2042,108,female,77.2021
2042,109,male,89.867
2042,109,female,82.128
2042,110,male,100
2042,110,female,95.4229
2042,111,male,100
2042,111,female,100
2042,112,male,100
2042,112,female,100
2042,113,male,100
2042,113,female,100
2042,114,male,100
2042,114,female,100
2042,115,male,100
2042,115,female,100
2042,116,male,100
2042,116,female,100
2042,117,male,100
2042,117,female,100
2042,118,male,100
2042,118,female,100
2042,119,male,100
2042,119,female,100
2042,120,male,100
2042,120,female,100
2043,0,male,0.2849
2043,0,female,0.3337
2043,1,male,0.0466
2043,1,female,0.0403
2043,2,male,0.0237
2043,2,female,0.0157
2043,3,male,0.0166
2043,3,female,0.0095
2043,4,male,0.0118
2043,4,female,0.0065
2043,5,male,0.008
2043,5,female,0.0049
2043,6,male,0.0052
2043,6,female,0.0042
2043,7,male,0.003
2043,7,female,0.0041
2043,8,male,0.0022
2043,8,female,0.0041
2043,9,male,0.0019
2043,9,female,0.0047
2043,10,male,0.0022
2043,10,female,0.005
2043,11,male,0.0022
2043,11,female,0.0056
2043,12,male,0.0018
2043,12,female,0.0058
2043,13,male,0.0016
2043,13,female,0.0058
2043,14,male,0.0022
2043,14,female,0.0063
2043,15,male,0.0054
2043,15,female,0.0076
2043,16,male,0.0118
2043,16,female,0.0099
2043,17,male,0.0209
2043,17,female,0.0136
2043,18,male,0.0341
2043,18,female,0.0185
2043,19,male,0.0475
2043,19,female,0.0231
2043,20,male,0.0552
2043,20,female,0.0254
2043,21,male,0.0559
2043,21,female,0.0252
2043,22,male,0.0518
2043,22,female,0.0235
2043,23,male,0.0462
2043,23,female,0.0212
2043,24,male,0.0415
2043,24,female,0.0195
2043,25,male,0.0378
2043,25,female,0.0183
2043,26,male,0.035
2043,26,female,0.0174
2043,27,male,0.033
2043,27,female,0.0168
2043,28,male,0.0316
2043,28,female,0.0167
2043,29,male,0.0307
2043,29,female,0.0168
2043,30,male,0.0307
2043,30,female,0.0172
2043,31,male,0.031
2043,31,female,0.0179
2043,32,male,0.0317
2043,32,female,0.0189
2043,33,male,0.0331
2043,33,female,0.02
2043,34,male,0.0348
2043,34,female,0.0214
2043,35,male,0.0369
2043,35,female,0.023
2043,36,male,0.0395
2043,36,female,0.025
2043,37,male,0.0428
2043,37,female,0.0272
2043,38,male,0.0468
2043,38,female,0.0299
2043,39,male,0.0516
2043,39,female,0.033
2043,40,male,0.0573
2043,40,female,0.0367
2043,41,male,0.0642
2043,41,female,0.0412
2043,42,male,0.0721
2043,42,female,0.0464
2043,43,male,0.0814
2043,43,female,0.0523
2043,44,male,0.0918
2043,44,female,0.0589
2043,45,male,0.1034
2043,45,female,0.0662
2043,46,male,0.1161
2043,46,female,0.074
2043,47,male,0.1297
2043,47,female,0.0824
2043,48,male,0.1439
2043,48,female,0.091
2043,49,male,0.159
2043,49,female,0.1001
2043,50,male,0.175
2043,50,female,0.1097
2043,51,male,0.1922
2043,51,female,0.1199
2043,52,male,0.2106
2043,52,female,0.1308
2043,53,male,0.2304
2043,53,female,0.1426
2043,54,male,0.252
2043,54,female,0.1554
2043,55,male,0.2758
2043,55,female,0.1699
2043,56,male,0.3021
2043,56,female,0.1857
2043,57,male,0.3314
2043,57,female,0.2037
2043,58,male,0.3636
2043,58,female,0.2235
2043,59,male,0.3995
2043,59,female,0.2454
2043,60,male,0.4389
2043,60,female,0.2697
2043,61,male,0.4821
2043,61,female,0.2962
2043,62,male,0.5294
2043,62,female,0.3246
2043,63,male,0.5812
2043,63,female,0.356
2043,64,male,0.6385
2043,64,female,0.3905
2043,65,male,0.702
2043,65,female,0.4285
2043,66,male,0.7726
2043,66,female,0.4707
2043,67,male,0.851
2043,67,female,0.5176
2043,68,male,0.9384
2043,68,female,0.57
2043,69,male,1.036
2043,69,female,0.6289
2043,70,male,1.1454
2043,70,female,0.6947
2043,71,male,1.2677
2043,71,female,0.7691
2043,72,male,1.4047
2043,72,female,0.8531
2043,73,male,1.5578
2043,73,female,0.9476
2043,74,male,1.7294
2043,74,female,1.0551
2043,75,male,1.9219
2043,75,female,1.1768
2043,76,male,2.1373
2043,76,female,1.3154
2043,77,male,2.3774
2043,77,female,1.4734
2043,78,male,2.6455
2043,78,female,1.6533
2043,79,male,2.9453
2043,79,female,1.8593
2043,80,male,3.2798
2043,80,female,2.0952
2043,81,male,3.6534
2043,81,female,2.3649
2043,82,male,4.071
2043,82,female,2.6759
2043,83,male,4.5368
2043,83,female,3.0327
2043,84,male,5.0602
2043,84,female,3.4457
2043,85,male,5.646
2043,85,female,3.9226
2043,86,male,6.3065
2043,86,female,4.4753
2043,87,male,7.0481
2043,87,female,5.1161
2043,88,male,7.8887
2043,88,female,5.8625
2043,89,male,8.8424
2043,89,female,6.7334
2043,90,male,9.9316
2043,90,female,7.7534
2043,91,male,11.1712
2043,91,female,8.9477
2043,92,male,12.5889
2043,92,female,10.3501
2043,93,male,14.2128
2043,93,female,11.993
2043,94,male,16.0844
2043,94,female,13.932
2043,95,male,18.2409
2043,95,female,16.2025
2043,96,male,20.7198
2043,96,female,18.8669
2043,97,male,23.5706
2043,97,female,21.9902
2043,98,male,26.944
2043,98,female,25.6286
2043,99,male,30.9064
2043,99,female,29.5344
2043,100,male,35.6063
2043,100,female,33.8984
2043,101,male,40.9392
2043,101,female,38.7705
2043,102,male,46.7091
2043,102,female,44.138
2043,103,male,52.7924
2043,103,female,49.8425
2043,104,male,59.6656
2043,104,female,56.0711
2043,105,male,66.7305
2043,105,female,62.4914
2043,106,male,73.6665
2043,106,female,69.0054
2043,107,male,79.5598
2043,107,female,74.195
2043,108,male,86.5422
2043,108,female,76.3694
2043,109,male,89.4416
2043,109,female,83.1762
2043,110,male,100
2043,110,female,94.9608
2043,111,male,100
2043,111,female,100
2043,112,male,100
2043,112,female,100
2043,113,male,100
2043,113,female,100
2043,114,male,100
2043,114,female,100
2043,115,male,100
2043,115,female,100
2043,116,male,100
2043,116,female,100
2043,117,male,100
2043,117,female,100
2043,118,male,100
2043,118,female,100
2043,119,male,100
2043,119,female,100
2043,120,male,100
2043,120,female,100
2044,0,male,0.2806
2044,0,female,0.3296
2044,1,male,0.0466
2044,1,female,0.0401
2044,2,male,0.0235
2044,2,female,0.0157
2044,3,male,0.0166
2044,3,female,0.0094
2044,4,male,0.0116
2044,4,female,0.0065
2044,5,male,0.0078
2044,5,female,0.0047
2044,6,male,0.005
2044,6,female,0.0041
2044,7,male,0.0029
2044,7,female,0.0039
2044,8,male,0.0022
2044,8,female,0.0041
2044,9,male,0.002
2044,9,female,0.0045
2044,10,male,0.0022
2044,10,female,0.005
2044,11,male,0.002
2044,11,female,0.0054
2044,12,male,0.0018
2044,12,female,0.0056
2044,13,male,0.0015
2044,13,female,0.0058
2044,14,male,0.002
2044,14,female,0.0063
2044,15,male,0.0051
2044,15,female,0.0074
2044,16,male,0.0115
2044,16,female,0.0097
2044,17,male,0.0206
2044,17,female,0.0134
2044,18,male,0.0338
2044,18,female,0.0183
2044,19,male,0.0472
2044,19,female,0.0229
2044,20,male,0.0549
2044,20,female,0.0253
2044,21,male,0.0556
2044,21,female,0.0251
2044,22,male,0.0514
2044,22,female,0.0233
2044,23,male,0.0459
2044,23,female,0.0211
2044,24,male,0.0411
2044,24,female,0.0193
2044,25,male,0.0375
2044,25,female,0.018
2044,26,male,0.0346
2044,26,female,0.0171
2044,27,male,0.0326
2044,27,female,0.0166
2044,28,male,0.0312
2044,28,female,0.0165
2044,29,male,0.0304
2044,29,female,0.0165
2044,30,male,0.0302
2044,30,female,0.0169
2044,31,male,0.0305
2044,31,female,0.0177
2044,32,male,0.0313
2044,32,female,0.0186
2044,33,male,0.0326
2044,33,female,0.0198
2044,34,male,0.0342
2044,34,female,0.0211
2044,35,male,0.0364
2044,35,female,0.0227
2044,36,male,0.039
2044,36,female,0.0246
2044,37,male,0.0422
2044,37,female,0.0268
2044,38,male,0.0461
2044,38,female,0.0294
2044,39,male,0.0508
2044,39,female,0.0326
2044,40,male,0.0565
2044,40,female,0.0364
2044,41,male,0.0633
2044,41,female,0.0407
2044,42,male,0.0712
2044,42,female,0.0458
2044,43,male,0.0803
2044,43,female,0.0516
2044,44,male,0.0907
2044,44,female,0.0582
2044,45,male,0.1021
2044,45,female,0.0654
2044,46,male,0.1146
2044,46,female,0.0732
2044,47,male,0.128
2044,47,female,0.0814
2044,48,male,0.1422
2044,48,female,0.09
2044,49,male,0.1571
2044,49,female,0.099
2044,50,male,0.1729
2044,50,female,0.1085
2044,51,male,0.1898
2044,51,female,0.1185
2044,52,male,0.2079
2044,52,female,0.1294
2044,53,male,0.2275
2044,53,female,0.1409
2044,54,male,0.249
2044,54,female,0.1537
2044,55,male,0.2724
2044,55,female,0.1679
2044,56,male,0.2984
2044,56,female,0.1837
2044,57,male,0.3271
2044,57,female,0.2013
2044,58,male,0.359
2044,58,female,0.2209
2044,59,male,0.3943
2044,59,female,0.2427
2044,60,male,0.4333
2044,60,female,0.2665
2044,61,male,0.476
2044,61,female,0.2925
2044,62,male,0.5225
2044,62,female,0.3208
2044,63,male,0.5739
2044,63,female,0.3516
2044,64,male,0.6305
2044,64,female,0.3859
2044,65,male,0.6932
2044,65,female,0.4235
2044,66,male,0.7628
2044,66,female,0.465
2044,67,male,0.8403
2044,67,female,0.5112
2044,68,male,0.9267
2044,68,female,0.563
2044,69,male,1.0232
2044,69,female,0.6209
2044,70,male,1.131
2044,70,female,0.6861
2044,71,male,1.2521
2044,71,female,0.7594
2044,72,male,1.3874
2044,72,female,0.8422
2044,73,male,1.5392
2044,73,female,0.9361
2044,74,male,1.7087
2044,74,female,1.042
2044,75,male,1.8986
2044,75,female,1.1627
2044,76,male,2.1115
2044,76,female,1.2995
2044,77,male,2.3496
2044,77,female,1.4556
2044,78,male,2.6148
2044,78,female,1.6338
2044,79,male,2.9109
2044,79,female,1.8371
2044,80,male,3.2419
2044,80,female,2.0703
2044,81,male,3.6111
2044,81,female,2.3378
2044,82,male,4.0237
2044,82,female,2.6442
2044,83,male,4.4856
2044,83,female,2.9981
2044,84,male,5.0011
2044,84,female,3.4049
2044,85,male,5.5817
2044,85,female,3.8769
2044,86,male,6.2332
2044,86,female,4.4232
2044,87,male,6.9695
2044,87,female,5.0575
2044,88,male,7.7988
2044,88,female,5.7952
2044,89,male,8.7419
2044,89,female,6.656
2044,90,male,9.8151
2044,90,female,7.6632
2044,91,male,11.0448
2044,91,female,8.8447
2044,92,male,12.4488
2044,92,female,10.2304
2044,93,male,14.0576
2044,93,female,11.8595
2044,94,male,15.9035
2044,94,female,13.7695
2044,95,male,18.0363
2044,95,female,16.0247
2044,96,male,20.4948
2044,96,female,18.6614
2044,97,male,23.3245
2044,97,female,21.7456
2044,98,male,26.6114
2044,98,female,25.3199
2044,99,male,30.6804
2044,99,female,29.2855
2044,100,male,35.297
2044,100,female,33.5812
2044,101,male,40.5802
2044,101,female,38.4764
2044,102,male,46.4849
2044,102,female,43.8456
2044,103,male,52.7136
2044,103,female,49.6509
2044,104,male,59.0671
2044,104,female,55.6016
2044,105,male,65.8468
2044,105,female,61.8469
2044,106,male,72.7535
2044,106,female,68.2854
2044,107,male,79.012
2044,107,female,73.6615
2044,108,male,82.3347
2044,108,female,75.6683
2044,109,male,89.0127
2044,109,female,87.3909
2044,110,male,100
2044,110,female,94.4577
2044,111,male,100
2044,111,female,100
2044,112,male,100
2044,112,female,100
2044,113,male,100
2044,113,female,100
2044,114,male,100
2044,114,female,100
2044,115,male,100
2044,115,female,100
2044,116,male,100
2044,116,female,100
2044,117,male,100
2044,117,female,100
2044,118,male,100
2044,118,female,100
2044,119,male,100
2044,119,female,100
2044,120,male,100
2044,120,female,100
2045,0,male,0.2763
2045,0,female,0.3252
2045,1,male,0.0466
2045,1,female,0.0399
2045,2,male,0.0235
2045,2,female,0.0155
2045,3,male,0.0166
2045,3,female,0.0092
2045,4,male,0.0116
2045,4,female,0.0063
2045,5,male,0.0078
2045,5,female,0.0047
2045,6,male,0.0049
2045,6,female,0.0039
2045,7,male,0.0029
2045,7,female,0.0037
2045,8,male,0.002
2045,8,female,0.0039
2045,9,male,0.002
2045,9,female,0.0043
2045,10,male,0.0022
2045,10,female,0.0049
2045,11,male,0.002
2045,11,female,0.0052
2045,12,male,0.0018
2045,12,female,0.0056
2045,13,male,0.0018
2045,13,female,0.0056
2045,14,male,0.0019
2045,14,female,0.0062
2045,15,male,0.005
2045,15,female,0.0072
2045,16,male,0.0112
2045,16,female,0.0096
2045,17,male,0.0203
2045,17,female,0.0133
2045,18,male,0.0335
2045,18,female,0.0182
2045,19,male,0.0469
2045,19,female,0.0227
2045,20,male,0.0546
2045,20,female,0.0251
2045,21,male,0.0552
2045,21,female,0.0249
2045,22,male,0.0511
2045,22,female,0.0231
2045,23,male,0.0456
2045,23,female,0.0209
2045,24,male,0.0409
2045,24,female,0.0192
2045,25,male,0.0371
2045,25,female,0.0178
2045,26,male,0.0342
2045,26,female,0.0169
2045,27,male,0.0322
2045,27,female,0.0163
2045,28,male,0.0307
2045,28,female,0.0162
2045,29,male,0.03
2045,29,female,0.0164
2045,30,male,0.0298
2045,30,female,0.0168
2045,31,male,0.03
2045,31,female,0.0175
2045,32,male,0.0308
2045,32,female,0.0184
2045,33,male,0.0321
2045,33,female,0.0195
2045,34,male,0.0337
2045,34,female,0.0209
2045,35,male,0.0358
2045,35,female,0.0224
2045,36,male,0.0383
2045,36,female,0.0242
2045,37,male,0.0415
2045,37,female,0.0264
2045,38,male,0.0454
2045,38,female,0.029
2045,39,male,0.0502
2045,39,female,0.0321
2045,40,male,0.0557
2045,40,female,0.0358
2045,41,male,0.0624
2045,41,female,0.0402
2045,42,male,0.0702
2045,42,female,0.0452
2045,43,male,0.0793
2045,43,female,0.051
2045,44,male,0.0894
2045,44,female,0.0575
2045,45,male,0.101
2045,45,female,0.0647
2045,46,male,0.1132
2045,46,female,0.0723
2045,47,male,0.1264
2045,47,female,0.0805
2045,48,male,0.1405
2045,48,female,0.0889
2045,49,male,0.1553
2045,49,female,0.0979
2045,50,male,0.1709
2045,50,female,0.1072
2045,51,male,0.1875
2045,51,female,0.1171
2045,52,male,0.2054
2045,52,female,0.1277
2045,53,male,0.2247
2045,53,female,0.1393
2045,54,male,0.2459
2045,54,female,0.1519
2045,55,male,0.2692
2045,55,female,0.166
2045,56,male,0.2948
2045,56,female,0.1816
2045,57,male,0.3232
2045,57,female,0.1991
2045,58,male,0.3545
2045,58,female,0.2183
2045,59,male,0.3894
2045,59,female,0.2397
2045,60,male,0.4277
2045,60,female,0.2633
2045,61,male,0.47
2045,61,female,0.2889
2045,62,male,0.5161
2045,62,female,0.3169
2045,63,male,0.5667
2045,63,female,0.3475
2045,64,male,0.6227
2045,64,female,0.381
2045,65,male,0.6846
2045,65,female,0.4184
2045,66,male,0.7533
2045,66,female,0.4594
2045,67,male,0.8298
2045,67,female,0.5048
2045,68,male,0.915
2045,68,female,0.5559
2045,69,male,1.0104
2045,69,female,0.613
2045,70,male,1.1171
2045,70,female,0.6772
2045,71,male,1.2363
2045,71,female,0.7498
2045,72,male,1.3702
2045,72,female,0.8314
2045,73,male,1.5199
2045,73,female,0.924
2045,74,male,1.6879
2045,74,female,1.029
2045,75,male,1.8754
2045,75,female,1.1477
2045,76,male,2.0854
2045,76,female,1.2833
2045,77,male,2.3206
2045,77,female,1.4375
2045,78,male,2.5833
2045,78,female,1.6134
2045,79,male,2.8761
2045,79,female,1.8147
2045,80,male,3.2027
2045,80,female,2.0447
2045,81,male,3.568
2045,81,female,2.309
2045,82,male,3.9757
2045,82,female,2.6126
2045,83,male,4.4316
2045,83,female,2.9612
2045,84,male,4.9424
2045,84,female,3.3645
2045,85,male,5.5136
2045,85,female,3.8293
2045,86,male,6.1589
2045,86,female,4.3697
2045,87,male,6.8849
2045,87,female,4.9965
2045,88,male,7.7074
2045,88,female,5.7265
2045,89,male,8.6373
2045,89,female,6.5769
2045,90,male,9.6969
2045,90,female,7.572
2045,91,male,10.908
2045,91,female,8.738
2045,92,male,12.2999
2045,92,female,10.1087
2045,93,male,13.8924
2045,93,female,11.718
2045,94,male,15.7205
2045,94,female,13.6118
2045,95,male,17.8219
2045,95,female,15.8315
2045,96,male,20.2516
2045,96,female,18.4503
2045,97,male,23.0546
2045,97,female,21.502
2045,98,male,26.319
2045,98,female,25.0358
2045,99,male,30.2755
2045,99,female,28.9189
2045,100,male,35.04
2045,100,female,33.2914
2045,101,male,40.2187
2045,101,female,38.1048
2045,102,male,46.1011
2045,102,female,43.5251
2045,103,male,52.5556
2045,103,female,49.3492
2045,104,male,59.0861
2045,104,female,55.4508
2045,105,male,65.196
2045,105,female,61.2719
