district,year,age,origin,fer
Werd,2015,27,foreign,9.375
Werd,2015,28,Swiss,6.6667
Werd,2015,28,foreign,5.8824
Werd,2015,29,Swiss,2.5
Werd,2015,29,foreign,6.8966
Werd,2015,30,Swiss,0
Werd,2015,30,foreign,2.6316
Werd,2015,31,Swiss,18.75
Werd,2015,31,foreign,5
Werd,2015,32,Swiss,6.25
Werd,2015,32,foreign,10
Werd,2015,33,Swiss,6.0606
Werd,2015,33,foreign,12.8205
Werd,2015,34,Swiss,11.6279
Werd,2015,34,foreign,13.3333
Werd,2015,35,Swiss,2.7778
Werd,2015,35,foreign,0
Werd,2015,36,Swiss,25
Werd,2015,36,foreign,11.1111
Werd,2015,37,Swiss,5.4054
Werd,2015,37,foreign,11.7647
Werd,2015,38,Swiss,5.5556
Werd,2015,38,foreign,0
Werd,2015,39,Swiss,15.7895
Werd,2015,39,foreign,0
Werd,2015,40,Swiss,10.7143
Werd,2015,40,foreign,0
Werd,2015,41,Swiss,0
Werd,2015,41,foreign,5.8824
Werd,2015,42,Swiss,0
Werd,2015,42,foreign,0
Werd,2015,43,Swiss,0
Werd,2015,43,foreign,0
Werd,2015,44,Swiss,0
Werd,2015,44,foreign,0
Werd,2015,45,Swiss,0
Werd,2015,45,foreign,0
Werd,2015,46,Swiss,0
Werd,2015,46,foreign,0
Werd,2015,47,Swiss,0
Werd,2015,47,foreign,0
Werd,2015,48,Swiss,0
Werd,2015,48,foreign,0
Werd,2015,49,Swiss,0
Werd,2015,49,foreign,0
Werd,2016,15,Swiss,0
Werd,2016,15,foreign,NA
Werd,2016,16,Swiss,0
Werd,2016,16,foreign,NA
Werd,2016,17,Swiss,0
Werd,2016,17,foreign,0
Werd,2016,18,Swiss,0
Werd,2016,18,foreign,0
Werd,2016,19,Swiss,0
Werd,2016,19,foreign,NA
Werd,2016,20,Swiss,9.0909
Werd,2016,20,foreign,0
Werd,2016,21,Swiss,0
Werd,2016,21,foreign,0
Werd,2016,22,Swiss,0
Werd,2016,22,foreign,12.5
Werd,2016,23,Swiss,0
Werd,2016,23,foreign,12.5
Werd,2016,24,Swiss,16.6667
Werd,2016,24,foreign,22.2222
Werd,2016,25,Swiss,0
Werd,2016,25,foreign,0
Werd,2016,26,Swiss,5.7143
Werd,2016,26,foreign,0
Werd,2016,27,Swiss,2.2222
Werd,2016,27,foreign,0
Werd,2016,28,Swiss,0
Werd,2016,28,foreign,0
Werd,2016,29,Swiss,10
Werd,2016,29,foreign,13.6364
Werd,2016,30,Swiss,4.6512
Werd,2016,30,foreign,10.3448
Werd,2016,31,Swiss,6.9767
Werd,2016,31,foreign,9.375
Werd,2016,32,Swiss,3.3333
Werd,2016,32,foreign,17.1429
Werd,2016,33,Swiss,6.5217
Werd,2016,33,foreign,7.8947
Werd,2016,34,Swiss,12.5
Werd,2016,34,foreign,8.3333
Werd,2016,35,Swiss,11.3636
Werd,2016,35,foreign,11.5385
Werd,2016,36,Swiss,14.7059
Werd,2016,36,foreign,0
Werd,2016,37,Swiss,5.8824
Werd,2016,37,foreign,5.5556
Werd,2016,38,Swiss,16.6667
Werd,2016,38,foreign,15.3846
Werd,2016,39,Swiss,21.0526
Werd,2016,39,foreign,5.5556
Werd,2016,40,Swiss,0
Werd,2016,40,foreign,0
Werd,2016,41,Swiss,8
Werd,2016,41,foreign,0
Werd,2016,42,Swiss,0
Werd,2016,42,foreign,0
Werd,2016,43,Swiss,0
Werd,2016,43,foreign,0
Werd,2016,44,Swiss,0
Werd,2016,44,foreign,0
Werd,2016,45,Swiss,5.2632
Werd,2016,45,foreign,0
Werd,2016,46,Swiss,0
Werd,2016,46,foreign,0
Werd,2016,47,Swiss,0
Werd,2016,47,foreign,0
Werd,2016,48,Swiss,0
Werd,2016,48,foreign,0
Werd,2016,49,Swiss,0
Werd,2016,49,foreign,0
Werd,2017,15,Swiss,0
Werd,2017,15,foreign,0
Werd,2017,16,Swiss,0
Werd,2017,16,foreign,NA
Werd,2017,17,Swiss,0
Werd,2017,17,foreign,0
Werd,2017,18,Swiss,0
Werd,2017,18,foreign,0
Werd,2017,19,Swiss,0
Werd,2017,19,foreign,NA
Werd,2017,20,Swiss,21.4286
Werd,2017,20,foreign,0
Werd,2017,21,Swiss,0
Werd,2017,21,foreign,0
Werd,2017,22,Swiss,15.3846
Werd,2017,22,foreign,0
Werd,2017,23,Swiss,20
Werd,2017,23,foreign,0
Werd,2017,24,Swiss,5.5556
Werd,2017,24,foreign,0
Werd,2017,25,Swiss,0
Werd,2017,25,foreign,7.6923
Werd,2017,26,Swiss,5.8824
Werd,2017,26,foreign,0
Werd,2017,27,Swiss,0
Werd,2017,27,foreign,0
Werd,2017,28,Swiss,0
Werd,2017,28,foreign,5.7143
Werd,2017,29,Swiss,5.1282
Werd,2017,29,foreign,2.439
Werd,2017,30,Swiss,2.7027
Werd,2017,30,foreign,8.6957
Werd,2017,31,Swiss,4.5455
Werd,2017,31,foreign,0
Werd,2017,32,Swiss,7.8947
Werd,2017,32,foreign,15.3846
Werd,2017,33,Swiss,6.0606
Werd,2017,33,foreign,0
Werd,2017,34,Swiss,8.3333
Werd,2017,34,foreign,0
Werd,2017,35,Swiss,4.5455
Werd,2017,35,foreign,2.7778
Werd,2017,36,Swiss,5.2632
Werd,2017,36,foreign,17.3913
Werd,2017,37,Swiss,11.1111
Werd,2017,37,foreign,0
Werd,2017,38,Swiss,0
Werd,2017,38,foreign,5.5556
Werd,2017,39,Swiss,3.0303
Werd,2017,39,foreign,10
Werd,2017,40,Swiss,5.2632
Werd,2017,40,foreign,0
Werd,2017,41,Swiss,11.1111
Werd,2017,41,foreign,16.6667
Werd,2017,42,Swiss,4.1667
Werd,2017,42,foreign,0
Werd,2017,43,Swiss,6.6667
Werd,2017,43,foreign,0
Werd,2017,44,Swiss,0
Werd,2017,44,foreign,0
Werd,2017,45,Swiss,0
Werd,2017,45,foreign,0
Werd,2017,46,Swiss,0
Werd,2017,46,foreign,0
Werd,2017,47,Swiss,0
Werd,2017,47,foreign,0
Werd,2017,48,Swiss,0
Werd,2017,48,foreign,0
Werd,2017,49,Swiss,0
Werd,2017,49,foreign,0
Werd,2018,15,Swiss,0
Werd,2018,15,foreign,0
Werd,2018,16,Swiss,0
Werd,2018,16,foreign,0
Werd,2018,17,Swiss,0
Werd,2018,17,foreign,NA
Werd,2018,18,Swiss,0
Werd,2018,18,foreign,NA
Werd,2018,19,Swiss,0
Werd,2018,19,foreign,0
Werd,2018,20,Swiss,7.1429
Werd,2018,20,foreign,0
Werd,2018,21,Swiss,8.3333
Werd,2018,21,foreign,0
Werd,2018,22,Swiss,20
Werd,2018,22,foreign,0
Werd,2018,23,Swiss,4.3478
Werd,2018,23,foreign,12.5
Werd,2018,24,Swiss,0
Werd,2018,24,foreign,0
Werd,2018,25,Swiss,0
Werd,2018,25,foreign,0
Werd,2018,26,Swiss,0
Werd,2018,26,foreign,5.5556
Werd,2018,27,Swiss,2.5641
Werd,2018,27,foreign,4.1667
Werd,2018,28,Swiss,1.8519
Werd,2018,28,foreign,0
Werd,2018,29,Swiss,0
Werd,2018,29,foreign,0
Werd,2018,30,Swiss,1.9608
Werd,2018,30,foreign,13.5135
Werd,2018,31,Swiss,11.1111
Werd,2018,31,foreign,4.5455
Werd,2018,32,Swiss,4.6512
Werd,2018,32,foreign,8.8235
Werd,2018,33,Swiss,8.8235
Werd,2018,33,foreign,29.1667
Werd,2018,34,Swiss,32.3529
Werd,2018,34,foreign,3.5714
Werd,2018,35,Swiss,2.381
Werd,2018,35,foreign,4.1667
Werd,2018,36,Swiss,16.6667
Werd,2018,36,foreign,5.5556
Werd,2018,37,Swiss,7.6923
Werd,2018,37,foreign,18.1818
Werd,2018,38,Swiss,0
Werd,2018,38,foreign,3.4483
Werd,2018,39,Swiss,4.3478
Werd,2018,39,foreign,5
Werd,2018,40,Swiss,18.5185
Werd,2018,40,foreign,11.1111
Werd,2018,41,Swiss,0
Werd,2018,41,foreign,0
Werd,2018,42,Swiss,11.1111
Werd,2018,42,foreign,0
Werd,2018,43,Swiss,8.6957
Werd,2018,43,foreign,0
Werd,2018,44,Swiss,0
Werd,2018,44,foreign,0
Werd,2018,45,Swiss,0
Werd,2018,45,foreign,0
Werd,2018,46,Swiss,0
Werd,2018,46,foreign,0
Werd,2018,47,Swiss,0
Werd,2018,47,foreign,0
Werd,2018,48,Swiss,0
Werd,2018,48,foreign,0
Werd,2018,49,Swiss,0
Werd,2018,49,foreign,0
Werd,2019,15,Swiss,0
Werd,2019,15,foreign,0
Werd,2019,16,Swiss,0
Werd,2019,16,foreign,0
Werd,2019,17,Swiss,0
Werd,2019,17,foreign,0
Werd,2019,18,Swiss,0
Werd,2019,18,foreign,NA
Werd,2019,19,Swiss,0
Werd,2019,19,foreign,0
Werd,2019,20,Swiss,12.5
Werd,2019,20,foreign,0
Werd,2019,21,Swiss,0
Werd,2019,21,foreign,0
Werd,2019,22,Swiss,5.8824
Werd,2019,22,foreign,0
Werd,2019,23,Swiss,5.5556
Werd,2019,23,foreign,33.3333
Werd,2019,24,Swiss,4.3478
Werd,2019,24,foreign,0
Werd,2019,25,Swiss,3.5714
Werd,2019,25,foreign,0
Werd,2019,26,Swiss,3.8462
Werd,2019,26,foreign,0
Werd,2019,27,Swiss,0
Werd,2019,27,foreign,12.5
Werd,2019,28,Swiss,0
Werd,2019,28,foreign,0
Werd,2019,29,Swiss,0
Werd,2019,29,foreign,0
Werd,2019,30,Swiss,4.0816
Werd,2019,30,foreign,11.1111
Werd,2019,31,Swiss,7.5472
Werd,2019,31,foreign,9.6774
Werd,2019,32,Swiss,7.8947
Werd,2019,32,foreign,16
Werd,2019,33,Swiss,7.1429
Werd,2019,33,foreign,8.5714
Werd,2019,34,Swiss,16.6667
Werd,2019,34,foreign,8.3333
Werd,2019,35,Swiss,7.1429
Werd,2019,35,foreign,25
Werd,2019,36,Swiss,10.2564
Werd,2019,36,foreign,4.7619
Werd,2019,37,Swiss,6.6667
Werd,2019,37,foreign,10
Werd,2019,38,Swiss,9.0909
Werd,2019,38,foreign,33.3333
Werd,2019,39,Swiss,13.0435
Werd,2019,39,foreign,4.3478
Werd,2019,40,Swiss,0
Werd,2019,40,foreign,7.1429
Werd,2019,41,Swiss,0
Werd,2019,41,foreign,0
Werd,2019,42,Swiss,0
Werd,2019,42,foreign,5.2632
Werd,2019,43,Swiss,4.3478
Werd,2019,43,foreign,0
Werd,2019,44,Swiss,4.1667
Werd,2019,44,foreign,0
Werd,2019,45,Swiss,0
Werd,2019,45,foreign,0
Werd,2019,46,Swiss,5.2632
Werd,2019,46,foreign,0
Werd,2019,47,Swiss,0
Werd,2019,47,foreign,0
Werd,2019,48,Swiss,0
Werd,2019,48,foreign,0
Werd,2019,49,Swiss,0
Werd,2019,49,foreign,0
Werd,2020,15,Swiss,0
Werd,2020,15,foreign,NA
Werd,2020,16,Swiss,0
Werd,2020,16,foreign,0
Werd,2020,17,Swiss,0
Werd,2020,17,foreign,0
Werd,2020,18,Swiss,0
Werd,2020,18,foreign,0
Werd,2020,19,Swiss,0
Werd,2020,19,foreign,NA
Werd,2020,20,Swiss,22.2222
Werd,2020,20,foreign,0
Werd,2020,21,Swiss,8.3333
Werd,2020,21,foreign,0
Werd,2020,22,Swiss,9.0909
Werd,2020,22,foreign,0
Werd,2020,23,Swiss,13.3333
Werd,2020,23,foreign,0
Werd,2020,24,Swiss,12.5
Werd,2020,24,foreign,0
Werd,2020,25,Swiss,2.7027
Werd,2020,25,foreign,0
Werd,2020,26,Swiss,3.4483
Werd,2020,26,foreign,6.6667
Werd,2020,27,Swiss,0
Werd,2020,27,foreign,3.3333
Werd,2020,28,Swiss,0
Werd,2020,28,foreign,0
Werd,2020,29,Swiss,2.5
Werd,2020,29,foreign,3.125
Werd,2020,30,Swiss,6.9767
Werd,2020,30,foreign,5.4054
Werd,2020,31,Swiss,2.2222
Werd,2020,31,foreign,0
Werd,2020,32,Swiss,5.4545
Werd,2020,32,foreign,6.25
Werd,2020,33,Swiss,14.2857
Werd,2020,33,foreign,0
Werd,2020,34,Swiss,15.3846
Werd,2020,34,foreign,5.7143
Werd,2020,35,Swiss,19.0476
Werd,2020,35,foreign,4.1667
Werd,2020,36,Swiss,10
Werd,2020,36,foreign,4.7619
Werd,2020,37,Swiss,23.6842
Werd,2020,37,foreign,9.5238
Werd,2020,38,Swiss,10
Werd,2020,38,foreign,25
Werd,2020,39,Swiss,7.6923
Werd,2020,39,foreign,10
Werd,2020,40,Swiss,21.7391
Werd,2020,40,foreign,4.1667
Werd,2020,41,Swiss,0
Werd,2020,41,foreign,8.3333
Werd,2020,42,Swiss,0
Werd,2020,42,foreign,0
Werd,2020,43,Swiss,0
Werd,2020,43,foreign,6.6667
Werd,2020,44,Swiss,0
Werd,2020,44,foreign,0
Werd,2020,45,Swiss,4.1667
Werd,2020,45,foreign,33.3333
Werd,2020,46,Swiss,0
Werd,2020,46,foreign,0
Werd,2020,47,Swiss,0
Werd,2020,47,foreign,0
Werd,2020,48,Swiss,0
Werd,2020,48,foreign,0
Werd,2020,49,Swiss,0
Werd,2020,49,foreign,0
Langstrasse,1994,15,Swiss,0
Langstrasse,1994,15,foreign,0
Langstrasse,1994,16,Swiss,0
Langstrasse,1994,16,foreign,0
Langstrasse,1994,17,Swiss,0
Langstrasse,1994,17,foreign,0
Langstrasse,1994,18,Swiss,0
Langstrasse,1994,18,foreign,5.2632
Langstrasse,1994,19,Swiss,3.5714
Langstrasse,1994,19,foreign,3.0303
Langstrasse,1994,20,Swiss,0
Langstrasse,1994,20,foreign,11.7647
Langstrasse,1994,21,Swiss,2.5
Langstrasse,1994,21,foreign,11.1111
Langstrasse,1994,22,Swiss,0
Langstrasse,1994,22,foreign,10.6383
Langstrasse,1994,23,Swiss,0
Langstrasse,1994,23,foreign,8.6207
Langstrasse,1994,24,Swiss,1.5873
Langstrasse,1994,24,foreign,19.6078
Langstrasse,1994,25,Swiss,4.6512
Langstrasse,1994,25,foreign,6.8966
Langstrasse,1994,26,Swiss,4.3011
Langstrasse,1994,26,foreign,6.25
Langstrasse,1994,27,Swiss,4.2254
Langstrasse,1994,27,foreign,9.5238
Langstrasse,1994,28,Swiss,1.4085
Langstrasse,1994,28,foreign,14.5455
Langstrasse,1994,29,Swiss,3.7736
Langstrasse,1994,29,foreign,13.0435
Langstrasse,1994,30,Swiss,4.0816
Langstrasse,1994,30,foreign,5.6338
Langstrasse,1994,31,Swiss,4.9383
Langstrasse,1994,31,foreign,4.3478
Langstrasse,1994,32,Swiss,0
Langstrasse,1994,32,foreign,10.8108
Langstrasse,1994,33,Swiss,2.5641
Langstrasse,1994,33,foreign,8.3333
Langstrasse,1994,34,Swiss,1.5873
Langstrasse,1994,34,foreign,10.4167
Langstrasse,1994,35,Swiss,5.0847
Langstrasse,1994,35,foreign,7.8947
Langstrasse,1994,36,Swiss,2.0408
Langstrasse,1994,36,foreign,6.25
Langstrasse,1994,37,Swiss,5.6604
Langstrasse,1994,37,foreign,7.3171
Langstrasse,1994,38,Swiss,4.2553
Langstrasse,1994,38,foreign,2.439
Langstrasse,1994,39,Swiss,0
Langstrasse,1994,39,foreign,0
Langstrasse,1994,40,Swiss,0
Langstrasse,1994,40,foreign,2.8571
Langstrasse,1994,41,Swiss,0
Langstrasse,1994,41,foreign,3.4483
Langstrasse,1994,42,Swiss,4.4444
Langstrasse,1994,42,foreign,0
Langstrasse,1994,43,Swiss,0
Langstrasse,1994,43,foreign,2.5
Langstrasse,1994,44,Swiss,0
Langstrasse,1994,44,foreign,0
Langstrasse,1994,45,Swiss,0
Langstrasse,1994,45,foreign,0
Langstrasse,1994,46,Swiss,0
Langstrasse,1994,46,foreign,0
Langstrasse,1994,47,Swiss,0
Langstrasse,1994,47,foreign,0
Langstrasse,1994,48,Swiss,0
Langstrasse,1994,48,foreign,0
Langstrasse,1994,49,Swiss,0
Langstrasse,1994,49,foreign,0
Langstrasse,1995,15,Swiss,0
Langstrasse,1995,15,foreign,4.1667
Langstrasse,1995,16,Swiss,0
Langstrasse,1995,16,foreign,0
Langstrasse,1995,17,Swiss,0
Langstrasse,1995,17,foreign,0
Langstrasse,1995,18,Swiss,0
Langstrasse,1995,18,foreign,0
Langstrasse,1995,19,Swiss,0
Langstrasse,1995,19,foreign,8.3333
Langstrasse,1995,20,Swiss,0
Langstrasse,1995,20,foreign,7.1429
Langstrasse,1995,21,Swiss,2.2222
Langstrasse,1995,21,foreign,3.7037
Langstrasse,1995,22,Swiss,0
Langstrasse,1995,22,foreign,5.7692
Langstrasse,1995,23,Swiss,4.6512
Langstrasse,1995,23,foreign,11.6279
Langstrasse,1995,24,Swiss,1.5873
Langstrasse,1995,24,foreign,13.8462
Langstrasse,1995,25,Swiss,3.8462
Langstrasse,1995,25,foreign,7.8125
Langstrasse,1995,26,Swiss,3.5294
Langstrasse,1995,26,foreign,14.5833
Langstrasse,1995,27,Swiss,5.4945
Langstrasse,1995,27,foreign,4.2857
Langstrasse,1995,28,Swiss,0
Langstrasse,1995,28,foreign,5.3571
Langstrasse,1995,29,Swiss,8.8235
Langstrasse,1995,29,foreign,8.6207
Langstrasse,1995,30,Swiss,4.0816
Langstrasse,1995,30,foreign,8.1633
Langstrasse,1995,31,Swiss,4.2105
Langstrasse,1995,31,foreign,3.0303
Langstrasse,1995,32,Swiss,9.0909
Langstrasse,1995,32,foreign,5.0847
Langstrasse,1995,33,Swiss,0
Langstrasse,1995,33,foreign,2.6316
Langstrasse,1995,34,Swiss,2.9412
Langstrasse,1995,34,foreign,4.4444
Langstrasse,1995,35,Swiss,3.2258
Langstrasse,1995,35,foreign,2.381
Langstrasse,1995,36,Swiss,2.0408
Langstrasse,1995,36,foreign,0
Langstrasse,1995,37,Swiss,0
Langstrasse,1995,37,foreign,2.381
Langstrasse,1995,38,Swiss,0
Langstrasse,1995,38,foreign,2.439
Langstrasse,1995,39,Swiss,0
Langstrasse,1995,39,foreign,2.5641
Langstrasse,1995,40,Swiss,0
Langstrasse,1995,40,foreign,0
Langstrasse,1995,41,Swiss,2.381
Langstrasse,1995,41,foreign,0
Langstrasse,1995,42,Swiss,0
Langstrasse,1995,42,foreign,0
Langstrasse,1995,43,Swiss,0
