district,year,sex,origin,bir
Muehlebach,2029,female,foreign,13.736918092083767
Muehlebach,2030,male,Swiss,22.36185799750046
Muehlebach,2030,male,foreign,14.424449073807441
Muehlebach,2030,female,Swiss,21.03226215599729
Muehlebach,2030,female,foreign,13.566797285362476
Muehlebach,2031,male,Swiss,22.394862906126626
Muehlebach,2031,male,foreign,14.234747816817372
Muehlebach,2031,female,Swiss,21.063304652141305
Muehlebach,2031,female,foreign,13.388375323789187
Muehlebach,2032,male,Swiss,22.32753236299332
Muehlebach,2032,male,foreign,14.042132892741357
Muehlebach,2032,female,Swiss,20.99997746195685
Muehlebach,2032,female,foreign,13.207212936532411
Muehlebach,2033,male,Swiss,22.198088110983864
Muehlebach,2033,male,foreign,13.850449798460692
Muehlebach,2033,female,Swiss,20.87822973226667
Muehlebach,2033,female,foreign,13.026926974147967
Muehlebach,2034,male,Swiss,22.051398830253465
Muehlebach,2034,male,foreign,13.658945397149115
Muehlebach,2034,female,Swiss,20.74026233223483
Muehlebach,2034,female,foreign,12.846809079970178
Muehlebach,2035,male,Swiss,21.961780014169953
Muehlebach,2035,male,foreign,13.475954973944186
Muehlebach,2035,female,Swiss,20.655972089707163
Muehlebach,2035,female,foreign,12.674698938079773
Muehlebach,2036,male,Swiss,21.97967246894846
Muehlebach,2036,male,foreign,13.302252972437838
Muehlebach,2036,female,Swiss,20.6728006913179
Muehlebach,2036,female,foreign,12.511324945046134
Muehlebach,2037,male,Swiss,22.113167434109336
Muehlebach,2037,male,foreign,13.134304546629885
Muehlebach,2037,female,Swiss,20.798358286043843
Muehlebach,2037,female,foreign,12.353362430452094
Muehlebach,2038,male,Swiss,22.34458762141526
Muehlebach,2038,male,foreign,12.972680792726766
Muehlebach,2038,female,Swiss,21.01601864540004
Muehlebach,2038,female,foreign,12.20134853415123
Muehlebach,2039,male,Swiss,22.633679468704436
Muehlebach,2039,male,foreign,12.818189534482185
Muehlebach,2039,female,Swiss,21.287921611603792
Muehlebach,2039,female,foreign,12.056043048150327
Muehlebach,2040,male,Swiss,22.933040113592764
Muehlebach,2040,male,foreign,12.671633045185025
Muehlebach,2040,female,Swiss,21.569482811177796
Muehlebach,2040,female,foreign,11.91820054401203
Muehlebach,2041,male,Swiss,23.19867293484443
Muehlebach,2041,male,foreign,12.532465195615691
Muehlebach,2041,female,Swiss,21.8193215828231
Muehlebach,2041,female,foreign,11.787307364377503
Muehlebach,2042,male,Swiss,23.392916038486813
Muehlebach,2042,male,foreign,12.39798615136953
Muehlebach,2042,female,Swiss,22.002015341018772
Muehlebach,2042,female,foreign,11.660824202138059
Muehlebach,2043,male,Swiss,23.49712450112314
Muehlebach,2043,male,foreign,12.264142901804735
Muehlebach,2043,female,Swiss,22.100027755965932
Muehlebach,2043,female,foreign,11.534939031372193
Muehlebach,2044,male,Swiss,23.543731885289144
Muehlebach,2044,male,foreign,12.127106117364079
Muehlebach,2044,female,Swiss,22.143863948928715
Muehlebach,2044,female,foreign,11.406050207568157
Muehlebach,2045,male,Swiss,23.591011077876406
Muehlebach,2045,male,foreign,11.987987865303115
Muehlebach,2045,female,Swiss,22.188332005792784
Muehlebach,2045,female,foreign,11.275203676463391
Muehlebach,2046,male,Swiss,23.67568630569505
Muehlebach,2046,male,foreign,11.848804361156313
Muehlebach,2046,female,Swiss,22.267972596918955
Muehlebach,2046,female,foreign,11.144295773044403
Muehlebach,2047,male,Swiss,23.824445109664286
Muehlebach,2047,male,foreign,11.706305139661158
Muehlebach,2047,female,Swiss,22.407886470061488
Muehlebach,2047,female,foreign,11.010269298864728
Muehlebach,2048,male,Swiss,24.05119427881592
Muehlebach,2048,male,foreign,11.562591504205802
Muehlebach,2048,female,Swiss,22.621153541598424
Muehlebach,2048,female,foreign,10.875100617593862
Muehlebach,2049,male,Swiss,24.34611093477345
Muehlebach,2049,male,foreign,11.41451359842701
Muehlebach,2049,female,Swiss,22.898534983827524
Muehlebach,2049,female,foreign,10.735827157660491
Muehlebach,2050,male,Swiss,24.688003471337467
Muehlebach,2050,male,foreign,11.261960705121648
Muehlebach,2050,female,Swiss,23.220099205324544
Muehlebach,2050,female,foreign,10.59234478490717
Weinegg,2021,male,Swiss,21.075546356186525
Weinegg,2021,male,foreign,11.199728014893473
Weinegg,2021,female,Swiss,19.822432290453474
Weinegg,2021,female,foreign,10.533812338466525
Weinegg,2022,male,Swiss,21.40119170594465
Weinegg,2022,male,foreign,11.289933765950057
Weinegg,2022,female,Swiss,20.128715353639013
Weinegg,2022,female,foreign,10.618654617869815
Weinegg,2023,male,Swiss,21.653178228352363
Weinegg,2023,male,foreign,11.338940207236487
Weinegg,2023,female,Swiss,20.36571921081624
Weinegg,2023,female,foreign,10.664747224333194
Weinegg,2024,male,Swiss,21.803874365812902
Weinegg,2024,male,foreign,11.33717098500583
Weinegg,2024,female,Swiss,20.507455227086474
Weinegg,2024,female,foreign,10.663083196873064
Weinegg,2025,male,Swiss,21.845177680503493
Weinegg,2025,male,foreign,11.29418353751681
Weinegg,2025,female,Swiss,20.546302721001386
Weinegg,2025,female,foreign,10.622651705665698
Weinegg,2026,male,Swiss,21.798647542474992
Weinegg,2026,male,foreign,11.219294321338303
Weinegg,2026,female,Swiss,20.50253918125976
Weinegg,2026,female,foreign,10.552215267535217
Weinegg,2027,male,Swiss,21.591896046945347
Weinegg,2027,male,foreign,11.057197720277804
Weinegg,2027,female,Swiss,20.30808075765248
Weinegg,2027,female,foreign,10.399756638718168
Weinegg,2028,male,Swiss,21.34042578905584
Weinegg,2028,male,foreign,10.89461316709036
Weinegg,2028,female,Swiss,20.07156246883409
Weinegg,2028,female,foreign,10.246839070529683
Weinegg,2029,male,Swiss,21.026699439542035
Weinegg,2029,male,foreign,10.720634534948907
Weinegg,2029,female,Swiss,19.776489723583857
Weinegg,2029,female,foreign,10.083204894820764
Weinegg,2030,male,Swiss,20.671998279609685
Weinegg,2030,male,foreign,10.535182172061921
Weinegg,2030,female,Swiss,19.442878456417805
Weinegg,2030,female,foreign,9.908779195752098
Weinegg,2031,male,Swiss,20.298189406842447
Weinegg,2031,male,foreign,10.351082313679369
Weinegg,2031,female,Swiss,19.091295586642083
Weinegg,2031,female,foreign,9.735625583703557
Weinegg,2032,male,Swiss,19.923806306163293
Weinegg,2032,male,foreign,10.174460170086846
Weinegg,2032,female,Swiss,18.739172631512893
Weinegg,2032,female,foreign,9.56950507497806
Weinegg,2033,male,Swiss,19.570470418933102
Weinegg,2033,male,foreign,10.004573941855943
Weinegg,2033,female,Swiss,18.406845460390624
Weinegg,2033,female,foreign,9.409719976206512
Weinegg,2034,male,Swiss,19.267137082381943
Weinegg,2034,male,foreign,9.84882376626316
Weinegg,2034,female,Swiss,18.121547778252115
Weinegg,2034,female,foreign,9.2632304258178
Weinegg,2035,male,Swiss,19.03048218215265
Weinegg,2035,male,foreign,9.705393066898534
Weinegg,2035,female,Swiss,17.898963952584314
Weinegg,2035,female,foreign,9.128327857766788
Weinegg,2036,male,Swiss,18.866548138570753
Weinegg,2036,male,foreign,9.574608275301655
Weinegg,2036,female,Swiss,17.74477713227213
Weinegg,2036,female,foreign,9.005319294561064
Weinegg,2037,male,Swiss,18.778445036503356
Weinegg,2037,male,foreign,9.464190835869074
Weinegg,2037,female,Swiss,17.661912482132358
Weinegg,2037,female,foreign,8.901467077406318
Weinegg,2038,male,Swiss,18.750370542857446
Weinegg,2038,male,foreign,9.376860587584025
Weinegg,2038,female,Swiss,17.635507247365034
Weinegg,2038,female,foreign,8.81932932855357
Weinegg,2039,male,Swiss,18.757976940645474
Weinegg,2039,male,foreign,9.30761370423464
Weinegg,2039,female,Swiss,17.64266138242655
Weinegg,2039,female,foreign,8.7541997402942755
Weinegg,2040,male,Swiss,18.77696204309772
Weinegg,2040,male,foreign,9.252619637805791
Weinegg,2040,female,Swiss,17.660517664846317
Weinegg,2040,female,foreign,8.702475522106093
Weinegg,2041,male,Swiss,18.792519396588048
Weinegg,2041,male,foreign,9.210560333289374
Weinegg,2041,female,Swiss,17.675150006089993
Weinegg,2041,female,foreign,8.66291698816016
Weinegg,2042,male,Swiss,18.797863590235703
Weinegg,2042,male,foreign,9.171671186990459
Weinegg,2042,female,Swiss,17.680176443599013
Weinegg,2042,female,foreign,8.626340120528091
Weinegg,2043,male,Swiss,18.79903393742193
Weinegg,2043,male,foreign,9.131818791450492
Weinegg,2043,female,Swiss,17.68127720404732
Weinegg,2043,female,foreign,8.588857276721697
Weinegg,2044,male,Swiss,18.80860837210467
Weinegg,2044,male,foreign,9.087420636795141
Weinegg,2044,female,Swiss,17.690282360070814
Weinegg,2044,female,foreign,8.54709895645787
Weinegg,2045,male,Swiss,18.841288420627258
Weinegg,2045,male,foreign,9.039532212701356
Weinegg,2045,female,Swiss,17.72101931170849
Weinegg,2045,female,foreign,8.50205789189648
Weinegg,2046,male,Swiss,18.904934230351675
Weinegg,2046,male,foreign,8.986934404199475
Weinegg,2046,female,Swiss,17.780880856102716
Weinegg,2046,female,foreign,8.452587454450443
Weinegg,2047,male,Swiss,19.004253815438236
Weinegg,2047,male,foreign,8.93594213325538
Weinegg,2047,female,Swiss,17.874295077362813
Weinegg,2047,female,foreign,8.404627092187802
Weinegg,2048,male,Swiss,19.138139334278993
Weinegg,2048,male,foreign,8.890208768642934
Weinegg,2048,female,Swiss,18.000220004149543
Weinegg,2048,female,foreign,8.361612951148524
Weinegg,2049,male,Swiss,19.30155511086457
Weinegg,2049,male,foreign,8.849929372899316
Weinegg,2049,female,Swiss,18.153919372688506
Weinegg,2049,female,foreign,8.323728495802301
Weinegg,2050,male,Swiss,19.488177576953476
Weinegg,2050,male,foreign,8.814106825771642
Weinegg,2050,female,Swiss,18.329445602728036
Weinegg,2050,female,foreign,8.290035892872389
Albisrieden,2021,male,Swiss,120.19850835980347
Albisrieden,2021,male,foreign,40.98313179739652
Albisrieden,2021,female,Swiss,113.05172132234253
Albisrieden,2021,female,foreign,38.54634852045748
Albisrieden,2022,male,Swiss,122.80221279523002
Albisrieden,2022,male,foreign,41.91970935478201
Albisrieden,2022,female,Swiss,115.50061417680683
Albisrieden,2022,female,foreign,39.427238861437054
Albisrieden,2023,male,Swiss,122.5739580360752
Albisrieden,2023,male,foreign,41.34133432738391
Albisrieden,2023,female,Swiss,115.28593103493932
Albisrieden,2023,female,foreign,38.88325297251502
Albisrieden,2024,male,Swiss,125.26772299241604
Albisrieden,2024,male,foreign,42.44154748212674
Albisrieden,2024,female,Swiss,117.81952957378756
Albisrieden,2024,female,foreign,39.91804943265774
Albisrieden,2025,male,Swiss,124.02675356020227
Albisrieden,2025,male,foreign,41.4129895454938
Albisrieden,2025,female,Swiss,116.65234595117373
Albisrieden,2025,female,foreign,38.9506477002832
Albisrieden,2026,male,Swiss,122.61577282462498
Albisrieden,2026,male,foreign,40.3939790983448
Albisrieden,2026,female,Swiss,115.32525959139805
Albisrieden,2026,female,foreign,37.99222578084638
Albisrieden,2027,male,Swiss,119.46032477231086
Albisrieden,2027,male,foreign,38.503913480158374
Albisrieden,2027,female,Swiss,112.35742880277039
Albisrieden,2027,female,foreign,36.21454006357828
Albisrieden,2028,male,Swiss,115.50387697735071
Albisrieden,2028,male,foreign,36.29211660357688
Albisrieden,2028,female,Swiss,108.63622427497934
Albisrieden,2028,female,foreign,34.134252649657775
Albisrieden,2029,male,Swiss,112.48271498635695
Albisrieden,2029,male,foreign,34.705033772481535
Albisrieden,2029,female,Swiss,105.79469514008285
Albisrieden,2029,female,foreign,32.64153490810828
Albisrieden,2030,male,Swiss,111.68487141142283
Albisrieden,2030,male,foreign,34.399662113664874
Albisrieden,2030,female,Swiss,105.04428990857802
Albisrieden,2030,female,foreign,32.35432009867867
Albisrieden,2031,male,Swiss,109.67796607246828
Albisrieden,2031,male,foreign,33.41447116571737
Albisrieden,2031,female,Swiss,103.15671155011242
Albisrieden,2031,female,foreign,31.427706831871262
Albisrieden,2032,male,Swiss,107.4780583255207
Albisrieden,2032,male,foreign,32.31678471578704
Albisrieden,2032,female,Swiss,101.08760635956956
Albisrieden,2032,female,foreign,30.39528684321909
Albisrieden,2033,male,Swiss,105.36426023793813
Albisrieden,2033,male,foreign,31.24399217514481
Albisrieden,2033,female,Swiss,99.0994909029804
Albisrieden,2033,female,foreign,29.386280616799638
Albisrieden,2034,male,Swiss,103.533278437995
Albisrieden,2034,male,foreign,30.26542389579423
Albisrieden,2034,female,Swiss,97.37737598643062
Albisrieden,2034,female,foreign,28.465896246630344
Albisrieden,2035,male,Swiss,102.04946677171093
Albisrieden,2035,male,foreign,29.382828769883016
Albisrieden,2035,female,Swiss,95.98178909204545
Albisrieden,2035,female,foreign,27.635778638878566
Albisrieden,2036,male,Swiss,101.00866662371969
Albisrieden,2036,male,foreign,28.603538855399783
Albisrieden,2036,female,Swiss,95.0028730481729
Albisrieden,2036,female,foreign,26.902823900557266
Albisrieden,2037,male,Swiss,100.48765326917369
Albisrieden,2037,male,foreign,27.926294166984757
Albisrieden,2037,female,Swiss,94.51283821024434
Albisrieden,2037,female,foreign,26.265846962769107
Albisrieden,2038,male,Swiss,100.54942978136174
Albisrieden,2038,male,foreign,27.354607561676797
Albisrieden,2038,female,Swiss,94.57094160217034
Albisrieden,2038,female,foreign,25.728151814393993
Albisrieden,2039,male,Swiss,101.24121640865705
Albisrieden,2039,male,foreign,26.883736566689436
Albisrieden,2039,female,Swiss,95.22159584131784
Albisrieden,2039,female,foreign,25.285277961544352
Albisrieden,2040,male,Swiss,102.58305040754952
Albisrieden,2040,male,foreign,26.50268985907618
Albisrieden,2040,female,Swiss,96.4836468049583
Albisrieden,2040,female,foreign,24.926887605559738
Albisrieden,2041,male,Swiss,104.54429594072931
Albisrieden,2041,male,foreign,26.19478075492997
Albisrieden,2041,female,Swiss,98.32828020754616
Albisrieden,2041,female,foreign,24.637286222734343
Albisrieden,2042,male,Swiss,107.06153917198488
Albisrieden,2042,male,foreign,25.929673483121633
Albisrieden,2042,female,Swiss,100.69585268547242
Albisrieden,2042,female,foreign,24.387941752308066
Albisrieden,2043,male,Swiss,110.02106886241974
Albisrieden,2043,male,foreign,25.684560654132387
Albisrieden,2043,female,Swiss,103.47941406550807
Albisrieden,2043,female,foreign,24.157402891106283
Albisrieden,2044,male,Swiss,113.26076149593239
Albisrieden,2044,male,foreign,25.437140420679167
Albisrieden,2044,female,Swiss,106.52648040411496
Albisrieden,2044,female,foreign,23.924693819558296
Albisrieden,2045,male,Swiss,116.6339773825185
Albisrieden,2045,male,foreign,25.176245069434
Albisrieden,2045,female,Swiss,109.69913094341199
Albisrieden,2045,female,foreign,23.67931083647689
Albisrieden,2046,male,Swiss,119.95354607753079
Albisrieden,2046,male,foreign,24.89832300203042
Albisrieden,2046,female,Swiss,112.82132405662041
Albisrieden,2046,female,foreign,23.41791351514419
Albisrieden,2047,male,Swiss,123.11298083091526
Albisrieden,2047,male,foreign,24.59684823766369
Albisrieden,2047,female,Swiss,115.79290450424594
Albisrieden,2047,female,foreign,23.134363897832106
Albisrieden,2048,male,Swiss,126.03506118984818
Albisrieden,2048,male,foreign,24.26848890098326
Albisrieden,2048,female,Swiss,118.54124322264927
Albisrieden,2048,female,foreign,22.825528216503468
Albisrieden,2049,male,Swiss,128.64367481416545
Albisrieden,2049,male,foreign,23.910959231533433
Albisrieden,2049,female,Swiss,120.99475337446583
Albisrieden,2049,female,foreign,22.489256617906598
Albisrieden,2050,male,Swiss,130.94725099313123
Albisrieden,2050,male,foreign,23.524142404920408
Albisrieden,2050,female,Swiss,123.16136305858663
Albisrieden,2050,female,foreign,22.125439223815928
Altstetten,2021,male,Swiss,139.36332346039316
Altstetten,2021,male,foreign,81.03576001248683
Altstetten,2021,female,Swiss,131.07703099973483
Altstetten,2021,female,foreign,76.21751952738515
Altstetten,2022,male,Swiss,145.92307888521083
Altstetten,2022,male,foreign,84.76832509215292
Altstetten,2022,female,Swiss,137.24675516976635
Altstetten,2022,female,foreign,79.72815300330801
Altstetten,2023,male,Swiss,149.11368228590888
Altstetten,2023,male,foreign,85.38987375765424
Altstetten,2023,female,Swiss,140.24765103301698
Altstetten,2023,female,foreign,80.31274550349269
Altstetten,2024,male,Swiss,152.39589001939305
Altstetten,2024,male,foreign,86.15599434526465
Altstetten,2024,female,Swiss,143.33470460024728
Altstetten,2024,female,foreign,81.03331393942187
Altstetten,2025,male,Swiss,154.81149310318418
Altstetten,2025,male,foreign,86.24316940596385
Altstetten,2025,female,Swiss,145.6066802709992
Altstetten,2025,female,foreign,81.1153057278634
Altstetten,2026,male,Swiss,159.34965257149844
Altstetten,2026,male,foreign,88.3555947239527
Altstetten,2026,female,Swiss,149.87500894270335
Altstetten,2026,female,foreign,83.10213003726888
Altstetten,2027,male,Swiss,160.15441523397675
Altstetten,2027,male,foreign,87.27899244567972
Altstetten,2027,female,Swiss,150.6319218652563
Altstetten,2027,female,foreign,82.08954059336345
Altstetten,2028,male,Swiss,159.4105814910198
Altstetten,2028,male,foreign,85.10131926524191
Altstetten,2028,female,Swiss,149.9323151382975
Altstetten,2028,female,foreign,80.04134794201165
Altstetten,2029,male,Swiss,158.7759710204638
Altstetten,2029,male,foreign,83.3849720072932
Altstetten,2029,female,Swiss,149.335437464485
Altstetten,2029,female,foreign,78.42705160384786
Altstetten,2030,male,Swiss,158.27405911575497
Altstetten,2030,male,foreign,82.0751689466331
Altstetten,2030,female,Swiss,148.86336833855492
Altstetten,2030,female,foreign,77.19512707648475
Altstetten,2031,male,Swiss,158.96194322534683
Altstetten,2031,male,foreign,82.06380174017926
Altstetten,2031,female,Swiss,149.51035209667992
Altstetten,2031,female,foreign,77.18443574367402
Altstetten,2032,male,Swiss,158.6278905188096
Altstetten,2032,male,foreign,81.26479028031522
Altstetten,2032,female,Swiss,149.1961615630223
Altstetten,2032,female,foreign,76.43293206757585
Altstetten,2033,male,Swiss,157.8222456079491
Altstetten,2033,male,foreign,80.17851684783254
Altstetten,2033,female,Swiss,148.43841884898856
Altstetten,2033,female,foreign,75.41124649888901
Altstetten,2034,male,Swiss,156.71764112581056
Altstetten,2034,male,foreign,78.96146719917505
Altstetten,2034,female,Swiss,147.39949216187588
Altstetten,2034,female,foreign,74.26656043253931
Altstetten,2035,male,Swiss,155.56239596839313
Altstetten,2035,male,foreign,77.83960274548679
Altstetten,2035,female,Swiss,146.31293580292012
Altstetten,2035,female,foreign,73.21140002072991
Altstetten,2036,male,Swiss,154.41624477792138
Altstetten,2036,male,foreign,76.81669351746291
Altstetten,2036,female,Swiss,145.23493269999793
Altstetten,2036,female,foreign,72.24931113491408
Altstetten,2037,male,Swiss,153.32217827955466
Altstetten,2037,male,foreign,75.89435405455924
Altstetten,2037,female,Swiss,144.20591742710272
Altstetten,2037,female,foreign,71.38181231693662
Altstetten,2038,male,Swiss,152.34651126070668
Altstetten,2038,male,foreign,75.09851660288122
Altstetten,2038,female,Swiss,143.28826181370664
Altstetten,2038,female,foreign,70.63329392820863
Altstetten,2039,male,Swiss,151.53829589938996
Altstetten,2039,male,foreign,74.42776009730478
Altstetten,2039,female,Swiss,142.5281014835759
Altstetten,2039,female,foreign,70.00241939758148
Altstetten,2040,male,Swiss,150.94119457774744
Altstetten,2040,male,foreign,73.87705614037833
Altstetten,2040,female,Swiss,141.96650273217156
Altstetten,2040,female,foreign,69.48445930706856
Altstetten,2041,male,Swiss,150.59659005040893
Altstetten,2041,male,foreign,73.44008729000628
Altstetten,2041,female,Swiss,141.64238776999187
Altstetten,2041,female,foreign,69.07347183831455
Altstetten,2042,male,Swiss,150.51887761701857
Altstetten,2042,male,foreign,73.09840378963612
Altstetten,2042,female,Swiss,141.56929597806527
Altstetten,2042,female,foreign,68.75210422409539
Altstetten,2043,male,Swiss,150.7115353812819
Altstetten,2043,male,foreign,72.8466397925842
Altstetten,2043,female,Swiss,141.75049865830889
Altstetten,2043,female,foreign,68.51530966131668
Altstetten,2044,male,Swiss,151.16742655261416
Altstetten,2044,male,foreign,72.6721740441133
Altstetten,2044,female,Swiss,142.17928336086518
Altstetten,2044,female,foreign,68.35121733233883
Altstetten,2045,male,Swiss,151.86151212482443
Altstetten,2045,male,foreign,72.55928734759357
Altstetten,2045,female,Swiss,142.8320998537994
Altstetten,2045,female,foreign,68.24504267568045
Altstetten,2046,male,Swiss,152.7582151273542
Altstetten,2046,male,foreign,72.49043944769906
Altstetten,2046,female,Swiss,143.6754865092099
Altstetten,2046,female,foreign,68.18028834803769
Altstetten,2047,male,Swiss,153.7954615727483
Altstetten,2047,male,foreign,72.4459913974882
Altstetten,2047,female,Swiss,144.65106014724762
Altstetten,2047,female,foreign,68.13848309891833
Altstetten,2048,male,Swiss,154.93773948204984
Altstetten,2048,male,foreign,72.41490541286004
Altstetten,2048,female,Swiss,145.7254202673289
Altstetten,2048,female,foreign,68.10924543100404
Altstetten,2049,male,Swiss,156.1524039042826
Altstetten,2049,male,foreign,72.38243710281353
Altstetten,2049,female,Swiss,146.86786292852537
Altstetten,2049,female,foreign,68.07870762825362
Altstetten,2050,male,Swiss,157.40272323675745
Altstetten,2050,male,foreign,72.33913258750479
Altstetten,2050,female,Swiss,148.04384052315382
Altstetten,2050,female,foreign,68.03797792150863
Hoengg,2021,male,Swiss,106.70507388293345
Hoengg,2021,male,foreign,42.64286652678654
Hoengg,2021,female,Swiss,100.36058218113055
Hoengg,2021,female,foreign,40.10739840914946
Hoengg,2022,male,Swiss,107.00247826580255
Hoengg,2022,male,foreign,42.88778534121994
Hoengg,2022,female,Swiss,100.64030343450511
Hoengg,2022,female,foreign,40.33775479155183
Hoengg,2023,male,Swiss,106.70608749969492
Hoengg,2023,male,foreign,42.74308779256811
Hoengg,2023,female,Swiss,100.36153553006315
Hoengg,2023,female,foreign,40.201660698792814
Hoengg,2024,male,Swiss,106.72026179934227
Hoengg,2024,male,foreign,42.726674540105385
Hoengg,2024,female,Swiss,100.37486705135686
Hoengg,2024,female,foreign,40.186223348789646
Hoengg,2025,male,Swiss,106.44221162537848
Hoengg,2025,male,foreign,42.515164038077
Hoengg,2025,female,Swiss,100.11334924044952
Hoengg,2025,female,foreign,39.987288880647284
Hoengg,2026,male,Swiss,110.72239712705537
Hoengg,2026,male,foreign,44.82189917521845
Hoengg,2026,female,Swiss,104.1390426134076
Hoengg,2026,female,foreign,42.15686969697447
Hoengg,2027,male,Swiss,110.10489686513003
Hoengg,2027,male,foreign,44.25618353771679
Hoengg,2027,female,Swiss,103.55825780600642
Hoengg,2027,female,foreign,41.624790493403275
Hoengg,2028,male,Swiss,110.16454089204834
Hoengg,2028,male,foreign,44.02102162436117
Hoengg,2028,female,Swiss,103.6143555063999
Hoengg,2028,female,foreign,41.403610884295915
Hoengg,2029,male,Swiss,110.48224466919517
Hoengg,2029,male,foreign,43.81507726332639
Hoengg,2029,female,Swiss,103.91316918859256
Hoengg,2029,female,foreign,41.20991160441868
Hoengg,2030,male,Swiss,112.61491892376347
Hoengg,2030,male,foreign,44.53139791139031
Hoengg,2030,female,Swiss,105.9190384692418
Hoengg,2030,female,foreign,41.88364111560322
Hoengg,2031,male,Swiss,113.81096187522148
Hoengg,2031,male,foreign,44.53260934596593
Hoengg,2031,female,Swiss,107.04396685881075
Hoengg,2031,female,foreign,41.88478052045868
Hoengg,2032,male,Swiss,114.79699530832481
Hoengg,2032,male,foreign,44.27737864505638
Hoengg,2032,female,Swiss,107.97137251812246
Hoengg,2032,female,foreign,41.644725377796185
Hoengg,2033,male,Swiss,115.63117583491528
Hoengg,2033,male,foreign,43.84531463910026
Hoengg,2033,female,Swiss,108.75595417151818
Hoengg,2033,female,foreign,41.23835112023426
Hoengg,2034,male,Swiss,116.33602973760026
Hoengg,2034,male,foreign,43.27649687678423
Hoengg,2034,female,Swiss,109.41889872937224
Hoengg,2034,female,foreign,40.703354238608604
Hoengg,2035,male,Swiss,116.87424430963434
Hoengg,2035,male,foreign,42.57488855261669
Hoengg,2035,female,Swiss,109.9251120313467
Hoengg,2035,female,foreign,40.04346228301301
Hoengg,2036,male,Swiss,117.22297207813166
Hoengg,2036,male,foreign,41.755542077828075
Hoengg,2036,female,Swiss,110.25310507418469
Hoengg,2036,female,foreign,39.2728326753895
Hoengg,2037,male,Swiss,117.42948445649218
Hoengg,2037,male,foreign,40.84754244068979
Hoengg,2037,female,Swiss,110.4473385980995
Hoengg,2037,female,foreign,38.41882106293862
Hoengg,2038,male,Swiss,117.53999285215826
Hoengg,2038,male,foreign,39.88877785683677
Hoengg,2038,female,Swiss,110.55127636339375
Hoengg,2038,female,foreign,37.5170628961648
Hoengg,2039,male,Swiss,117.60327585434193
Hoengg,2039,male,foreign,38.91458749727771
Hoengg,2039,female,Swiss,110.61079667213083
Hoengg,2039,female,foreign,36.60079614255329
Hoengg,2040,male,Swiss,117.68683819697702
Hoengg,2040,male,foreign,37.95861518340664
Hoengg,2040,female,Swiss,110.68939054822408
Hoengg,2040,female,foreign,35.701664222412354
Hoengg,2041,male,Swiss,117.84413293340158
Hoengg,2041,male,foreign,37.048727421886795
Hoengg,2041,female,Swiss,110.83733282263658
Hoengg,2041,female,foreign,34.845876750058395
Hoengg,2042,male,Swiss,118.16025273435739
Hoengg,2042,male,foreign,36.208754673079554
Hoengg,2042,female,Swiss,111.13465670901255
Hoengg,2042,female,foreign,34.05584726955718
Hoengg,2043,male,Swiss,118.72025692763195
Hoengg,2043,male,foreign,35.45100198247718
Hoengg,2043,female,Swiss,111.66136406055394
Hoengg,2043,female,foreign,33.34314919053605
Hoengg,2044,male,Swiss,119.56700180798343
Hoengg,2044,male,foreign,34.77668015411516
Hoengg,2044,female,Swiss,112.4577630138427
Hoengg,2044,female,foreign,32.708921324801175
Hoengg,2045,male,Swiss,120.774429862911
Hoengg,2045,male,foreign,34.17748517720899
Hoengg,2045,female,Swiss,113.59339956911379
Hoengg,2045,female,foreign,32.14535340310809
Hoengg,2046,male,Swiss,122.33708691179474
Hoengg,2046,male,foreign,33.639915243019004
Hoengg,2046,female,Swiss,115.0631438415134
Hoengg,2046,female,foreign,31.63974640997138
Hoengg,2047,male,Swiss,124.23823569891789
Hoengg,2047,male,foreign,33.14324462092401
Hoengg,2047,female,Swiss,116.85125374243486
Hoengg,2047,female,foreign,31.172606929421434
Hoengg,2048,male,Swiss,126.3675142810648
Hoengg,2048,male,foreign,32.66818673854325
Hoengg,2048,female,Swiss,118.85392925123513
Hoengg,2048,female,foreign,30.725795133969463
Hoengg,2049,male,Swiss,128.6180012047371
Hoengg,2049,male,foreign,32.19968207498504
Hoengg,2049,female,Swiss,120.97060627166033
Hoengg,2049,female,foreign,30.285146914739876
Hoengg,2050,male,Swiss,130.80452798108752
Hoengg,2050,male,foreign,31.72919922034277
Hoengg,2050,female,Swiss,123.0271261000417
Hoengg,2050,female,foreign,29.84263812410878
Wipkingen,2021,male,Swiss,92.60044251316015
Wipkingen,2021,male,foreign,27.72504652695984
Wipkingen,2021,female,Swiss,87.09458681455885
Wipkingen,2021,female,foreign,26.076565145321158
Wipkingen,2022,male,Swiss,93.55156289950283
Wipkingen,2022,male,foreign,27.737132521844643
Wipkingen,2022,female,Swiss,87.98915529405231
Wipkingen,2022,female,foreign,26.08793252869608
Wipkingen,2023,male,Swiss,93.53690979570996
Wipkingen,2023,male,foreign,27.243715420263417
Wipkingen,2023,female,Swiss,87.97537343744608
Wipkingen,2023,female,foreign,25.623853120184105
Wipkingen,2024,male,Swiss,93.50409275432098
Wipkingen,2024,male,foreign,26.7408208500361
Wipkingen,2024,female,Swiss,87.94450763829134
Wipkingen,2024,female,foreign,25.150859756259216
Wipkingen,2025,male,Swiss,94.84112336557399
Wipkingen,2025,male,foreign,26.904358174530515
Wipkingen,2025,female,Swiss,89.20204081507879
Wipkingen,2025,female,foreign,25.304673445687058
